datetime;temperature;windSpeed;solarRad;humedad;rain;Power_gen;pressure_sensor;pressure
24/06/2024 15:21;26.7222;28.9682;853;59;0;28.982;367.7657453;28.675
24/06/2024 16:21;26.8889;19.3121;800;56;0;20.658;377.9370784;28.671
24/06/2024 17:21;27.2222;17.7028;617;55;0;17.09;297.914601;28.659
24/06/2024 18:21;26.3333;16.0934;464;56;0;13.348;386.8262408;28.66
24/06/2024 19:21;25.6111;19.3121;288;56;0;8.329;378.4676133;28.652
24/06/2024 20:20;24.5;19.3121;107;63;0;3.404;394.6990672;28.669
24/06/2024 21:20;22.7778;14.4841;11;68;0;0;387.5782768;28.68
25/06/2024 7:24;19;1.60934;49;83;0;0.521;297.9198049;28.681
25/06/2024 8:24;20.1111;6.43738;213;78;0;4.147;375.9401;28.681
25/06/2024 9:24;21.6667;3.21869;390;74;0;9.062;378.2990857;28.691
25/06/2024 10:24;23.7778;11.2654;446;53;0;13.942;379.2368957;28.689
25/06/2024 11:24;25.3333;9.65606;661;46;0;17.753;388.7844232;28.694
25/06/2024 12:23;26.6667;12.8748;809;45;0;20.611;384.1773689;28.685
25/06/2024 13:28;27.0556;22.5308;875;42;0;22.202;387.9939581;28.676
25/06/2024 14:23;27.7778;12.8748;881;40;0;22.406;299.9229213;28.66
25/06/2024 15:23;28.0556;19.3121;842;40;0;21.998;384.1111188;28.644
25/06/2024 16:23;28.6667;3.21869;756;36;0;19.881;394.8583211;28.628
25/06/2024 17:23;29;16.0934;626;40;0;17.201;296.7260679;28.609
25/06/2024 18:22;28.6667;14.4841;471;43;0;13.419;394.168132;28.59
25/06/2024 19:22;27.2222;17.7028;295;47;0;8.492;376.2452643;28.587
25/06/2024 19:27;27.3889;16.0934;281;46;0;3.54;378.0240442;28.586
25/06/2024 20:46;25.0556;16.0934;49;54;0;0.265;371.8350257;28.6
25/06/2024 22:03;23.3333;1.60934;0;60;0;0;372.7766719;28.613
26/06/2024 6:56;19.4444;6.43738;5;77;0;0.43;296.1690463;28.61
26/06/2024 8:36;20.6667;6.43738;100;68;0;3.038;382.8781855;28.622
26/06/2024 9:23;23.1111;8.04672;371;56;0;8.977;273.4974504;28.626
26/06/2024 10:10;24.5;16.0934;480;51;0;13.967;291.6043241;28.63
26/06/2024 10:56;27.4444;9.65606;548;39;0;16.472;277.1772361;28.622
26/06/2024 12:58;27.9444;17.7028;795;42;0;20.33;389.869578;28.624
27/06/2024 2:38;21.6667;9.65606;0;59;0;0;383.4527871;28.608
27/06/2024 7:02;21.8333;6.43738;16;46;0;0.787;293.5333844;28.602
27/06/2024 8:05;22.5556;8.04672;104;50;0;3.337;394.7841316;28.605
27/06/2024 9:21;23;6.43738;301;48;0;7.34;383.4017151;28.627
27/06/2024 10:27;25.2778;8.04672;408;46;0;10.269;388.4362263;28.628
27/06/2024 11:19;26.1667;17.7028;629;49;0;16.318;393.4549588;28.636
27/06/2024 12:19;25.4444;11.2654;271;54;0;7.954;388.1455062;28.641
27/06/2024 13:19;25.7778;8.04672;411;55;0;10.049;394.2482927;28.642
27/06/2024 14:24;27.2222;3.21869;418;52;0;11.39;389.96038;28.632
27/06/2024 14:29;27.6111;6.43738;497;52;0;15.649;379.7561554;28.633
27/06/2024 16:31;28.6667;12.8748;738;51;0;15.583;391.6011554;28.616
27/06/2024 17:21;28.1667;16.0934;679;58;0;17.888;299.8615749;28.618
27/06/2024 17:31;28;20.9215;541;59;0;12.78;386.5985685;28.616
27/06/2024 19:29;26.6667;12.8748;315;63;0;5.657;377.0692881;28.629
27/06/2024 20:23;26.1667;3.21869;70;64;0;3.066;375.4158031;28.63
27/06/2024 21:22;25.6667;12.8748;5;67;0;0;378.2028796;28.64
28/06/2024 7:21;21.7222;1.60934;16;86;0;0.182;296.6615524;28.683
28/06/2024 8:20;22.0556;6.43738;69;84;0;1.557;378.6354403;28.696
28/06/2024 9:02;22.6667;6.43738;167;83;0;4.089;378.7131992;28.707
28/06/2024 9:50;23.5556;8.04672;487;79;0;10.91;380.199024;28.712
28/06/2024 10:53;23.8333;6.43738;93;78;0;3.277;379.2306242;28.726
28/06/2024 11:50;23.8889;14.4841;241;77;0;10.954;379.6645194;28.715
28/06/2024 13:07;26.1667;11.2654;506;68;0;22.18;297.6616762;28.706
28/06/2024 14:41;27.6667;22.5308;905;62;0;21.236;366.2602723;28.696
28/06/2024 15:50;27.2778;12.8748;849;63;0;8.846;386.5685791;28.685
28/06/2024 17:01;27.8889;30.5775;633;58;0;6.42;293.5124686;28.669
28/06/2024 17:49;27.3889;30.5775;529;59;0;12.402;372.2276897;28.668
28/06/2024 18:41;26.9444;14.4841;399;54;0;2.606;369.372128;28.661
28/06/2024 19:44;26.9444;9.65606;114;46;0;1.972;378.3642017;28.649
28/06/2024 20:53;27.7778;6.43738;35;43;0;0.289;380.1362431;28.642
28/06/2024 21:29;27.2778;11.2654;0;41;0;0;379.9179112;28.649
29/06/2024 7:21;20;11.2654;42;59;0;0.225;298.5127538;28.746
29/06/2024 8:17;21.0556;9.65606;211;55;0;4.224;367.1905432;28.75
29/06/2024 10:19;25.1667;12.8748;499;42;0;9.11;391.9209309;28.75
29/06/2024 10:20;25.1667;8.04672;492;42;0;13.821;392.6940494;28.748
29/06/2024 11:20;27.1111;8.04672;671;38;0;17.23;392.2356691;28.744
29/06/2024 13:14;29.6667;8.04672;882;32;0;19.889;297.0931792;28.728
29/06/2024 13:23;29.6111;3.21869;911;31;0;21.347;294.5600616;28.727
29/06/2024 14:17;28.6667;19.3121;893;39;0;21.37;292.3199992;28.708
29/06/2024 16:53;29.6111;22.5308;700;37;0;19.451;290.372992;28.677
29/06/2024 17:54;28.9444;22.5308;552;39;0;16.916;292.5171818;28.676
29/06/2024 18:11;29.0556;20.9215;506;38;0;12.991;378.0583035;28.674
29/06/2024 19:01;28.1667;17.7028;355;40;0;8.117;388.8124444;28.67
29/06/2024 20:20;27.4444;11.2654;118;39;0;3.33;382.3261009;28.687
29/06/2024 21:09;27.0556;12.8748;18;39;0;0.294;380.5225022;28.694
29/06/2024 21:49;26.5556;1.60934;0;39;0;0;379.2699207;28.703
30/06/2024 7:27;20.7778;1.60934;49;60;0;0.414;295.5386357;28.709
30/06/2024 8:11;22.1667;6.43738;171;57;0;3.86;286.7642268;28.711
30/06/2024 9:20;24.4444;3.21869;376;52;0;8.621;286.5899615;28.726
30/06/2024 10:13;26.2222;12.8748;485;51;0;13.165;380.1050862;28.722
30/06/2024 10:54;28.3333;12.8748;515;46;0;16.883;380.3473696;28.724
30/06/2024 12:05;29.3889;9.65606;780;41;0;19.59;296.2240879;28.716
30/06/2024 13:24;30.9444;6.43738;860;37;0;21.121;289.3960524;28.692
30/06/2024 14:19;32;8.04672;875;34;0;21.127;291.9081207;28.683
30/06/2024 15:21;31.2778;14.4841;817;47;0;20.275;291.0488369;28.658
30/06/2024 15:26;31.3889;14.4841;814;46;0;19.119;292.3859158;28.653
30/06/2024 17:36;29.7222;28.9682;580;43;0;16.388;291.9594262;28.657
30/06/2024 17:51;29.8333;20.9215;545;43;0;12.511;376.6811943;28.652
30/06/2024 18:52;28.8889;16.0934;373;45;0;7.894;396.577189;28.648
30/06/2024 20:10;27.2222;12.8748;149;50;0;3.648;384.0087413;28.664
30/06/2024 21:14;26.6111;11.2654;7;51;0;0.108;386.4251038;28.667
30/06/2024 21:37;26.1667;9.65606;0;55;0;0;386.4846155;28.666
01/07/2024 7:22;20.7222;1.60934;42;84;0;0.484;382.9002688;28.714
01/07/2024 8:22;21.3889;1.60934;172;82;0;3.54;389.5592097;28.736
01/07/2024 9:22;23;6.43738;366;75;0;7.947;379.1902603;28.761
01/07/2024 10:22;25.1111;11.2654;468;63;0;12.684;376.0184926;28.772
01/07/2024 11:21;28.1111;14.4841;661;49;0;16.549;389.3936844;28.786
01/07/2024 12:21;29.1111;11.2654;253;41;0;6.957;392.2797024;28.79
01/07/2024 13:20;30.1111;24.1402;373;39;0;11.088;379.5157734;28.795
01/07/2024 14:23;26.6111;30.5775;969;64;0;16.374;388.2131574;28.814
01/07/2024 15:22;26.8333;20.9215;863;62;0;23.082;398.5220279;28.816
01/07/2024 16:22;25.2778;19.3121;302;68;0;5.257;384.7185119;28.833
01/07/2024 17:22;25.8889;14.4841;167;62;0;4.821;390.1135627;28.837
01/07/2024 18:22;26;16.0934;278;60;0;12.529;380.172237;28.836
01/07/2024 19:21;25.7222;14.4841;271;61;0;7.707;370.3979045;28.834
01/07/2024 20:21;25.1667;14.4841;120;62;0;3.642;387.4260616;28.835
01/07/2024 21:21;23.7778;9.65606;9;65;0;0;381.1301622;28.85
02/07/2024 7:21;19.5;0;35;79;0;0.369;296.4470234;28.846
02/07/2024 8:21;21;6.43738;199;76;0;3.831;374.8649194;28.852
02/07/2024 9:20;22.3889;1.60934;376;72;0;8.603;392.7380828;28.848
02/07/2024 10:20;24.4444;1.60934;482;66;0;13.089;382.9238534;28.85
02/07/2024 11:20;26.5556;1.60934;649;58;0;16.668;381.5993841;28.84
02/07/2024 12:20;28.0556;12.8748;802;52;0;19.404;389.3228975;28.83
02/07/2024 13:20;29.3333;19.3121;865;51;0;21.033;397.5258738;28.824
02/07/2024 14:24;28.7778;17.7028;872;49;0;21.574;393.2309559;28.8
02/07/2024 15:24;29.2778;20.9215;823;49;0;20.982;388.6230677;28.787
02/07/2024 16:24;29;20.9215;737;48;0;19.258;387.5216005;28.764
02/07/2024 17:20;28.5556;24.1402;613;51;0;16.407;297.0398722;28.75
02/07/2024 18:20;28.3333;28.9682;461;53;0;12.582;389.2814327;28.742
02/07/2024 19:20;27.1667;19.3121;287;57;0;7.876;387.6167726;28.732
02/07/2024 20:19;26.0556;17.7028;107;59;0;3.217;394.0132814;28.744
02/07/2024 21:19;24.8889;8.04672;9;62;0;0;392.158911;28.75
03/07/2024 7:24;20.2778;1.60934;42;78;0;0.294;293.4157954;28.743
03/07/2024 8:24;21.7222;6.43738;209;72;0;3.858;393.9552375;28.753
03/07/2024 9:23;23.6111;3.21869;387;66;0;8.554;363.1292354;28.76
04/07/2024 9:05;25;6.43738;338;57;0;3.878;383.35091;28.761
04/07/2024 9:21;25.2778;4.82803;383;58;0;8.513;362.3220244;28.759
04/07/2024 10:20;28.9444;0;476;41;0;12.897;372.3521839;28.756
04/07/2024 11:20;30.3889;6.43738;657;34;0;16.615;364.4237153;28.758
04/07/2024 12:24;32.6111;11.2654;819;21;0;19.344;380.6661443;28.743
04/07/2024 13:24;33.8889;19.3121;881;16;0;21.083;383.6316558;28.736
04/07/2024 14:21;33.7778;14.4841;891;13;0;21.594;295.8466022;28.725
04/07/2024 15:20;33.0556;22.5308;849;14;0;20.994;383.0023461;28.723
04/07/2024 16:20;33.7222;6.43738;756;14;0;18.875;374.6426178;28.706
04/07/2024 17:20;34.1111;14.4841;619;16;0;16.023;294.2028912;28.692
04/07/2024 18:20;32;17.7028;464;21;0;12.362;380.3008678;28.7
04/07/2024 19:19;31.7778;16.0934;288;18;0;7.653;380.7838667;28.695
04/07/2024 20:24;30.8889;19.3121;97;31;0;3.103;387.4858735;28.697
04/07/2024 21:19;27.7778;14.4841;14;31;0;0;379.8264419;28.7
05/07/2024 7:23;19.3889;1.60934;37;48;0;0.409;396.5371253;28.716
05/07/2024 8:23;21.4444;0;183;43;0;3.685;389.2058755;28.719
05/07/2024 9:23;24.5556;1.60934;360;34;0;8.153;384.3727835;28.74
05/07/2024 10:23;27.5556;16.0934;466;30;0;12.684;387.6307165;28.74
05/07/2024 11:22;30.1111;9.65606;663;26;0;16.733;379.3988182;28.74
05/07/2024 12:22;30.8889;16.0934;786;28;0;19.445;403.2106772;28.735
05/07/2024 13:21;32.1667;11.2654;847;28;0;20.572;401.7540412;28.724
05/07/2024 14:21;33.7778;12.8748;858;28;0;20.97;404.1211331;28.71
05/07/2024 15:20;34.3333;12.8748;812;26;0;20.095;400.4280374;28.693
05/07/2024 16:20;33.9444;22.5308;728;26;0;18.49;380.0315639;28.68
05/07/2024 17:20;32.9444;11.2654;599;27;0;15.852;386.0826112;28.654
05/07/2024 18:20;33.4444;11.2654;450;27;0;9.936;380.5699047;28.645
05/07/2024 19:19;32.2222;8.04672;271;28;0;7.362;374.9749694;28.626
05/07/2024 20:24;30.2222;14.4841;98;31;0;3.128;390.697438;28.621
05/07/2024 21:19;28.1667;11.2654;11;37;0;0;382.8123023;28.623
08/07/2024 8:38;22.2222;6.43738;200;81;0;3.559;377.4617185;28.757
08/07/2024 9:23;22.7778;8.04672;383;78;0;8.106;381.978371;28.768
08/07/2024 10:23;23.2778;8.04672;292;77;0;10.057;395.0125045;28.779
09/07/2024 13:30;29.0556;14.4841;840;60;0;19.979;380.5012861;28.776
09/07/2024 14:20;29.7222;14.4841;846;58;0;20.145;279.4757093;28.763
09/07/2024 15:20;30.8333;17.7028;812;56;0;19.667;374.9313697;28.748
09/07/2024 16:22;29.6667;30.5775;717;59;0;18.485;387.6681782;28.744
09/07/2024 17:23;27.8333;19.3121;571;64;0;15.579;288.92176;28.744
09/07/2024 18:22;27.3333;28.9682;429;64;0;11.871;381.6151293;28.732
09/07/2024 19:22;27.0556;14.4841;267;64;0;7.27;380.40518;28.734
09/07/2024 20:22;25.6667;14.4841;97;71;0;2.999;387.0959116;28.752
09/07/2024 21:17;24.4444;8.04672;11;75;0;0;379.2415325;28.766
10/07/2024 8:07;22.6667;3.21869;135;78;0;0.305;375.5226173;28.815
10/07/2024 8:22;23.1111;3.21869;172;76;0;3.297;374.3168712;28.815
10/07/2024 9:23;24.9444;6.43738;352;70;0;7.493;383.1737092;28.834
10/07/2024 10:23;28.2222;8.04672;441;57;0;12.05;394.4478104;28.829
10/07/2024 11:23;31.4444;8.04672;659;38;0;15.678;383.7343669;28.829
10/07/2024 12:22;33.8889;6.43738;789;33;0;18.107;313.1751199;28.825
10/07/2024 13:22;33.7222;25.7495;844;43;0;20.113;377.055044;28.813
10/07/2024 14:22;33.4444;16.0934;858;40;0;20.676;284.1949485;28.812
10/07/2024 15:22;33.3333;22.5308;823;40;0;20.123;281.1641875;28.805
10/07/2024 16:21;33.6667;24.1402;733;28;0;18.44;383.3117804;28.794
10/07/2024 17:21;33.9444;19.3121;339;29;0;15.608;284.9922521;28.786
10/07/2024 18:21;33.6667;22.5308;452;28;0;11.779;379.0649655;28.777
10/07/2024 19:21;32.8889;22.5308;283;31;0;7.364;372.2502734;28.782
10/07/2024 20:21;32.1667;11.2654;105;28;0;2.996;388.8418333;28.782
10/07/2024 21:21;30.8333;8.04672;11;31;0;0;381.6082241;28.795
11/07/2024 7:20;23.4444;6.43738;28;46;0;0.294;376.385704;28.804
11/07/2024 8:20;24.1667;1.60934;172;49;0;3.38;393.0255337;28.812
11/07/2024 9:20;25.8333;3.21869;329;45;0;7.693;381.639748;28.819
11/07/2024 10:20;29.4444;6.43738;450;37;0;11.985;368.8262814;28.825
11/07/2024 11:20;31.6667;8.04672;649;34;0;15.512;373.8355735;28.82
11/07/2024 12:24;31.8889;8.04672;779;45;0;18.236;390.0682284;28.819
11/07/2024 13:24;32.8889;16.0934;842;38;0;19.778;380.4521156;28.805
11/07/2024 14:24;33.0556;28.9682;844;35;0;20.294;382.9339944;28.8
11/07/2024 15:24;33.8333;19.3121;817;34;0;19.909;385.3449195;28.782
11/07/2024 16:23;32.9444;22.5308;722;36;0;18.158;284.5796397;28.769
11/07/2024 17:23;32.1667;14.4841;584;36;0;15.271;282.1760202;28.758
11/07/2024 18:23;31.4444;20.9215;432;41;0;11.586;375.2441064;28.742
11/07/2024 19:23;30.4444;17.7028;257;44;0;7.026;376.9203087;28.747
11/07/2024 20:23;29.7222;12.8748;93;42;0;2.854;379.8683403;28.739
11/07/2024 21:17;28.4444;8.04672;12;44;0;0;374.6083251;28.742
12/07/2024 7:22;22.9444;0;28;53;0;0.243;283.3743273;28.687
12/07/2024 8:22;26.1111;1.60934;172;44;0;3.249;279.4323765;28.701
12/07/2024 9:22;29;1.60934;338;43;0;7.485;372.7972542;28.703
12/07/2024 10:22;31.8333;3.21869;454;35;0;12.354;369.815964;28.706
12/07/2024 11:22;35;3.21869;689;30;0;15.869;389.9137114;28.701
12/07/2024 12:26;36.4444;12.8748;814;29;0;18.437;395.3769471;28.695
12/07/2024 13:21;36.3333;22.5308;861;28;0;20.209;392.9335974;28.683
12/07/2024 14:21;36.0556;12.8748;870;29;0;20.546;380.3796941;28.67
12/07/2024 15:22;36;16.0934;830;29;0;20.112;383.7224913;28.655
12/07/2024 16:22;35.6667;20.9215;742;29;0;18.197;383.1872861;28.647
12/07/2024 17:22;35.2222;16.0934;610;29;0;15.54;283.2457299;28.635
12/07/2024 18:22;35.2222;11.2654;454;30;0;11.605;381.0578074;28.617
12/07/2024 19:21;34.7778;17.7028;287;31;0;7.259;374.811579;28.607
12/07/2024 20:21;33.6111;8.04672;102;31;0;2.977;377.5437473;28.623
12/07/2024 21:16;29.3333;12.8748;11;56;0;0;377.1843752;28.637
13/07/2024 7:20;23.5;6.43738;14;81;0;0.198;281.4145104;28.677
13/07/2024 8:20;24.1667;6.43738;62;79;0;2.218;369.3511121;28.693
13/07/2024 9:20;25.0556;14.4841;366;78;0;5.338;371.6395111;28.699
13/07/2024 10:24;27.4444;14.4841;513;68;0;14.265;387.8250302;28.695
13/07/2024 11:24;28.5556;11.2654;800;61;0;19.051;365.3462137;28.686
13/07/2024 12:24;29.4444;6.43738;851;55;0;19.306;274.9268659;28.681
13/07/2024 13:24;30.3333;3.21869;872;53;0;20.07;272.6124638;28.663
13/07/2024 14:23;29.3333;24.1402;886;64;0;22.599;275.4353675;28.656
13/07/2024 15:23;30;20.9215;807;62;0;20.552;275.3204305;28.651
13/07/2024 16:23;29.5556;17.7028;881;63;0;19.077;269.373612;28.645
13/07/2024 17:23;29.2778;17.7028;197;63;0;15.726;272.8156677;28.644
13/07/2024 18:23;28.8889;20.9215;434;61;0;11.337;372.2740581;28.628
13/07/2024 19:23;27.9444;16.0934;264;65;0;7.038;376.2899315;28.632
13/07/2024 20:22;27.1667;14.4841;93;67;0;2.324;375.8346535;28.644
13/07/2024 21:17;25.8889;14.4841;11;71;0;0;366.7608179;28.653
14/07/2024 7:22;21.5556;1.60934;26;83;0;0.221;282.155071;28.696
14/07/2024 8:22;22.3889;1.60934;171;78;0;3.178;279.1834214;28.714
14/07/2024 9:22;24.1667;6.43738;339;76;0;5.723;268.418539;28.734
14/07/2024 10:21;25.3333;8.04672;387;74;0;0;368.2300968;28.725
14/07/2024 12:21;28.7222;9.65606;784;59;0;18.345;370.3436968;28.725
14/07/2024 13:21;30.2778;12.8748;853;54;0;19.553;275.1324548;28.706
14/07/2024 14:21;30.1667;25.7495;856;59;0;20.7;273.0716948;28.705
14/07/2024 15:22;30.0556;16.0934;810;58;0;19.968;272.5731174;28.698
14/07/2024 16:23;29.6111;20.9215;728;60;0;18.249;272.7670976;28.684
14/07/2024 17:22;29.4444;16.0934;98;61;0;15.555;272.3399242;28.666
14/07/2024 18:22;28.1667;22.5308;434;65;0;11.631;383.1958259;28.675
14/07/2024 19:22;26.9444;20.9215;264;70;0;7;369.6102082;28.673
14/07/2024 20:22;26.3333;14.4841;91;71;0;2.715;372.713891;28.676
14/07/2024 21:16;25.5;6.43738;11;73;0;0;373.2216754;28.678
15/07/2024 7:21;21.4444;0;26;63;0;0.198;280.1378773;28.699
15/07/2024 8:21;24.4444;3.21869;179;66;0;3.308;382.2029076;28.708
15/07/2024 9:21;26.1667;3.21869;357;58;0;7.852;382.9768602;28.72
15/07/2024 10:20;29.1667;6.43738;448;38;0;12.343;383.6000319;28.724
15/07/2024 11:20;32.7778;1.60934;684;30;0;15.739;380.8830084;28.723
15/07/2024 12:20;34.2222;16.0934;793;31;0;18.256;366.7601841;28.72
15/07/2024 13:20;34.6111;17.7028;849;32;0;19.816;395.3718432;28.711
15/07/2024 14:19;34.3333;24.1402;867;30;0;20.372;276.4969711;28.703
15/07/2024 15:20;34.7222;17.7028;826;28;0;19.788;272.792817;28.687
15/07/2024 16:20;35.3333;20.9215;742;29;0;18.102;271.89407;28.677
15/07/2024 17:20;34.8333;14.4841;77;29;0;15.304;274.0091211;28.657
15/07/2024 18:24;33.7778;14.4841;446;32;0;11.682;275.9994945;28.654
15/07/2024 19:24;33.3333;11.2654;278;34;0;7.253;272.0025855;28.655
15/07/2024 20:24;32.8333;9.65606;95;34;0;2.952;274.4993089;28.657
15/07/2024 21:14;32.2778;1.60934;11;34;0;0;274.6642671;28.666
16/07/2024 7:23;26.5;8.04672;33;42;0;0.171;385.5206858;28.73
16/07/2024 8:23;28.5556;9.65606;169;40;0;3.193;372.5147736;28.747
16/07/2024 9:23;30;12.8748;346;38;0;7.679;374.0733201;28.76
16/07/2024 10:22;30.9444;6.43738;438;36;0;12.056;366.4437445;28.76
16/07/2024 11:22;33.3889;6.43738;673;29;0;15.517;371.0650095;28.761
16/07/2024 12:22;34.6111;11.2654;777;26;0;18.027;371.5608182;28.763
16/07/2024 13:24;34.8889;19.3121;854;23;0;19.894;372.4790132;28.761
16/07/2024 14:23;34.1667;24.1402;851;29;0;20.359;393.3091484;28.752
16/07/2024 15:29;33.1667;22.5308;795;36;0;19.666;380.78827;28.763
16/07/2024 16:21;32.9444;25.7495;717;36;0;17.816;377.0769272;28.751
16/07/2024 17:21;32.2778;25.7495;132;41;0;15.032;378.131659;28.738
16/07/2024 18:21;31.3889;24.1402;431;45;0;11.166;391.4118788;28.726
16/07/2024 19:21;30.9444;16.0934;262;49;0;6.785;394.8704637;28.721
16/07/2024 20:21;30.1667;14.4841;97;48;0;2.75;392.1623136;28.726
16/07/2024 21:15;27.9444;9.65606;11;65;0;0;378.7307125;28.736
17/07/2024 7:24;22.5556;8.04672;28;85;0;0.214;278.6647621;28.798
17/07/2024 8:24;23.6667;9.65606;149;81;0;3.041;381.2464502;28.819
17/07/2024 9:24;24.8889;6.43738;338;77;0;7.544;373.6751521;28.847
17/07/2024 10:23;26.3889;8.04672;255;71;0;12.128;362.5899272;28.855
17/07/2024 11:23;27.5556;11.2654;403;64;0;7.738;359.4726674;28.851
17/07/2024 12:23;29.1111;12.8748;740;58;0;17.232;363.2938267;28.853
17/07/2024 13:23;30.2778;14.4841;807;54;0;19.207;361.9152164;28.851
17/07/2024 14:22;32.1667;17.7028;810;48;0;19.465;360.2716055;28.827
17/07/2024 15:22;32.0556;8.04672;756;46;0;18.687;366.477003;28.82
17/07/2024 16:22;32.5;22.5308;647;48;0;16.374;370.3403943;28.804
17/07/2024 17:22;32.3889;12.8748;311;49;0;13.608;360.2232356;28.804
17/07/2024 18:22;30.5556;11.2654;348;55;0;9.42;252.4430288;28.791
17/07/2024 19:21;30.0556;8.04672;204;57;0;5.671;251.9733233;28.783
17/07/2024 20:21;29.1667;12.8748;88;56;0;2.48;255.7157563;28.797
17/07/2024 21:16;27.6667;11.2654;9;59;0;0;255.3163873;28.805
18/07/2024 7:20;21.5556;3.21869;16;82;0;0.157;263.1473154;28.83
18/07/2024 8:20;22.7778;8.04672;104;77;0;2.363;370.1725673;28.853
18/07/2024 9:20;24.2778;6.43738;251;73;0;5.919;364.7641731;28.871
18/07/2024 10:20;26.3889;8.04672;381;66;0;9.942;362.321157;28.869
18/07/2024 11:20;28.0556;8.04672;617;54;0;14.203;361.3614972;28.873
18/07/2024 12:25;30.7778;9.65606;701;41;0;16.345;361.1907346;28.877
18/07/2024 13:25;31.6667;6.43738;809;37;0;11.491;358.4990303;28.866
18/07/2024 14:24;34.0556;14.4841;828;35;0;18.77;362.5479954;28.851
18/07/2024 15:24;36.0556;17.7028;766;28;0;19.065;367.2740064;28.829
18/07/2024 16:24;36.1111;16.0934;647;29;0;16.031;253.5218121;28.823
18/07/2024 17:24;32.3333;6.43738;285;51;0;12.914;249.9933077;28.816
18/07/2024 18:24;32.9444;16.0934;359;48;0;9.651;248.7963183;28.801
18/07/2024 19:23;34;11.2654;204;32;0;5.653;252.0981678;28.805
18/07/2024 20:23;31.4444;9.65606;26;38;0;0.755;253.6010221;28.82
18/07/2024 21:13;30.4444;11.2654;11;37;0;0;254.6041481;28.844
19/07/2024 7:22;23.9444;1.60934;19;55;0;0.158;255.049552;28.821
19/07/2024 8:22;24.5;6.43738;125;62;0;2.542;251.9478873;28.836
19/07/2024 9:22;25.6667;6.43738;292;55;0;6.405;355.7957172;28.855
19/07/2024 10:21;28.7778;1.60934;399;46;0;10.438;364.7103657;28.86
19/07/2024 11:21;31.4444;3.21869;608;39;0;14.058;368.2548822;28.862
19/07/2024 12:20;33.7778;8.04672;722;34;0;16.614;371.776348;28.854
19/07/2024 13:20;33.8889;19.3121;784;39;0;18.411;367.2159624;28.842
19/07/2024 14:20;33.3333;19.3121;812;43;0;19.444;361.5703887;28.835
19/07/2024 15:20;33.7222;22.5308;775;40;0;18.62;252.5457066;28.824
19/07/2024 16:20;34.2778;14.4841;693;32;0;16.943;251.9932717;28.812
19/07/2024 17:20;34.8333;24.1402;160;30;0;14.13;250.2664478;28.796
19/07/2024 18:24;34.5556;17.7028;401;30;0;10.592;364.4046009;28.788
19/07/2024 19:24;33.0556;16.0934;227;29;0;6.142;361.4520324;28.775
19/07/2024 20:24;31.8889;9.65606;79;32;0;2.405;361.5629831;28.771
19/07/2024 21:14;30.7778;8.04672;12;34;0;0;361.4354199;28.766
20/07/2024 7:23;23.9444;1.60934;21;52;0;0.085;365.3609915;28.675
20/07/2024 8:23;25.3889;3.21869;132;56;0;2.637;362.2640138;28.68
20/07/2024 9:23;27.8333;3.21869;308;44;0;6.526;358.2648531;28.672
20/07/2024 10:23;31.4444;3.21869;415;33;0;10.609;366.8750377;28.676
20/07/2024 11:23;33.9444;8.04672;628;29;0;14.229;366.8086874;28.674
20/07/2024 12:23;35.1111;16.0934;758;33;0;16.917;252.2631593;28.67
20/07/2024 13:22;35.2222;14.4841;371;35;0;18.081;247.7309451;28.654
20/07/2024 14:22;36.2778;22.5308;816;33;0;19.034;247.0545497;28.628
20/07/2024 15:22;36.7222;14.4841;780;30;0;18.409;251.7787927;28.611
20/07/2024 16:22;36.0556;25.7495;680;32;0;16.646;249.4570351;28.582
20/07/2024 17:22;35.7778;24.1402;236;34;0;13.925;246.7386439;28.556
20/07/2024 18:22;35.2778;11.2654;392;34;0;10.122;247.4543857;28.541
20/07/2024 19:21;34.7222;12.8748;225;34;0;5.767;357.8412324;28.534
20/07/2024 20:21;34.2778;8.04672;83;35;0;2.368;361.5097094;28.532
20/07/2024 21:11;33.2222;4.82803;14;39;0;0;356.2018914;28.534
21/07/2024 7:20;26.3333;6.43738;19;40;0;0.119;249.0408367;28.582
21/07/2024 8:20;28.4444;6.43738;146;36;0;2.918;251.1155239;28.602
21/07/2024 9:20;30.4444;11.2654;343;37;0;7.114;251.7842134;28.621
21/07/2024 10:20;31.7222;8.04672;411;34;0;11.395;246.9125255;28.628
21/07/2024 11:20;33.0556;12.8748;656;32;0;15.047;250.2218974;28.64
21/07/2024 12:24;34.7222;1.60934;777;29;0;17.417;247.8943855;28.644
21/07/2024 13:24;36.1667;12.8748;835;24;0;18.451;248.5176073;28.636
21/07/2024 14:24;35.2778;17.7028;837;26;0;19.64;250.5720792;28.634
21/07/2024 15:24;35.4444;20.9215;795;26;0;18.907;247.2929635;28.632
21/07/2024 16:24;35.1667;17.7028;708;27;0;16.952;252.4840766;28.634
21/07/2024 17:24;34.8333;25.7495;70;29;0;14.428;250.0672303;28.636
21/07/2024 18:23;33.3889;20.9215;425;29;0;10.904;252.0845575;28.641
21/07/2024 19:23;32.7778;16.0934;258;30;0;6.583;359.6335558;28.649
21/07/2024 20:23;32.1667;12.8748;83;31;0;2.509;354.5295588;28.669
21/07/2024 21:13;30.5556;9.65606;9;38;0;0;354.3632662;28.69
