sep=,
"Time","temperature","windSpeed","solarRad","humedad","rain","Power_gen","pressure_sensor","pressure"
1717808355000,21.1667,0,0,60,0,0,294.94642074313515,28.651
1717808655000,21,0,0,60,0,0,295.3814834207385,28.647
1717808955000,20.8889,0,0,61,0,0,295.6029177140932,28.647
1717809255000,20.7778,0,0,61,0,0,295.50994733512675,28.643
1717809555000,20.8333,6.43738,0,61,0,0,295.4763218805167,28.644
1717809855000,21.0556,0,0,61,0,0,295.27607028922296,28.64
1717810148000,21.0556,0,0,60,0,0,295.3978624864266,28.638
1717810448000,21.0556,0,0,62,0,0,295.9183565025779,28.634
1717810748000,20.8333,1.60934,0,64,0,0,295.81227619934384,28.631
1717811048000,20.6111,3.21869,0,63,0,0,295.93463549250816,28.634
1717811348000,20.5556,0,0,62,0,0,295.9837059724004,28.635
1717811648000,20.5,1.60934,0,61,0,0,296.0305414270358,28.636
1717811948000,20.5556,0,0,63,0,0,295.85841112367495,28.631
1717812248000,20.5556,1.60934,0,61,0,0,295.7135014264269,28.63
1717812548000,20.7222,3.21869,0,62,0,0,295.4203461733385,28.631
1717812848000,20.7778,0,0,62,0,0,295.55724980996507,28.633
1717813148000,20.8333,1.60934,0,62,0,0,295.72407609816435,28.633
1717813448000,20.8333,3.21869,0,63,0,0,295.5204552896924,28.628
1717813749000,20.8889,1.60934,0,63,0,0,295.1347299606686,28.627
1717814049000,21,0,0,64,0,0,295.5498108453043,28.624
1717814339000,20.9444,0,0,63,0,0,295.6233998858497,28.624
1717814639000,20.9444,0,0,62,0,0,295.8819622853363,28.621
1717814939000,20.8333,1.60934,0,65,0,0,295.70122546680733,28.622
1717815239000,20.6667,3.21869,0,64,0,0,295.3924583955071,28.622
1717815540000,20.5556,0,0,65,0,0,294.9374472835219,28.619
1717815840000,20.3889,1.60934,0,64,0,0,295.2789057690263,28.623
1717816140000,20.3889,0,0,63,0,0,294.485371727098,28.622
1717816440000,20.3889,0,0,63,0,0,294.2463241003762,28.621
1717816740000,20.4444,0,0,66,0,0,294.84697879849966,28.622
1717817040000,20.3889,0,0,66,0,0,294.7203162477513,28.623
1717817340000,20.3333,0,0,65,0,0,295.2298352891341,28.621
1717817640000,20.3333,1.60934,0,71,0,0,295.1057747080877,28.618
1717817940000,20.1111,0,0,66,0,0,293.7207929377505,28.62
1717818240000,20.1667,0,0,66,0,0,295.8403974872767,28.622
1717818533000,20.1111,3.21869,0,67,0,0,295.9759334218804,28.623
1717818833000,20.0556,0,0,66,0,0,296.7969549386091,28.626
1717819133000,20,3.21869,0,68,0,0,296.8453582467829,28.624
1717819433000,19.9444,3.21869,0,71,0,0,296.3481485236056,28.622
1717819733000,19.7222,1.60934,0,70,0,0,296.22772402842475,28.616
1717820033000,19.7778,3.21869,0,70,0,0,296.0080910987099,28.615
1717820333000,19.8333,1.60934,0,69,0,0,296.1748173111514,28.62
1717820633000,19.8333,1.60934,0,69,0,0,296.6480088524644,28.621
1717820933000,19.8333,0,0,69,0,0,296.29630928108173,28.62
1717821233000,19.9444,1.60934,0,68,0,0,296.70932193339024,28.623
1717821533000,19.9444,1.60934,0,67,0,0,296.6692582716971,28.623
1717821834000,20.0556,1.60934,0,67,0,0,296.66412104946505,28.625
1717822134000,20.0556,1.60934,0,66,0,0,296.5689490038277,28.626
1717822434000,20.0556,3.21869,0,67,0,0,296.49492630166526,28.621
1717822728000,20,6.43738,7,67,0,0,296.76819983754376,28.621
1717823028000,20.0556,6.43738,9,67,0,0,295.774247411392,28.619
1717823328000,20.1667,3.21869,14,68,0,0,296.0829811241063,28.62
1717823628000,20.1667,0,19,67,0,0,293.99283220594987,28.622
1717823928000,20.2778,1.60934,23,67,0,0,296.24693857391617,28.622
1717824228000,20.3333,0,30,66,0,0.226,297.59219026841953,28.624
1717824529000,20.2222,1.60934,47,65,0,0.226,297.0487789037393,28.623
1717824829000,20.1667,0,60,66,0,0.226,296.7957540295158,28.622
1717825129000,20.3333,1.60934,65,66,0,0.226,296.12014258882414,28.622
1717825429000,20.4444,3.21869,74,65,0,0.226,295.90674771467684,28.621
1717825729000,20.5556,1.60934,81,64,0,0.226,296.13205160399855,28.622
1717826029000,20.6111,3.21869,81,63,0,0.226,295.32670862265354,28.625
1717826329000,20.7222,3.21869,90,63,0,0.226,294.9899870563502,28.628
1717826629000,20.7222,1.60934,88,63,0,0.226,294.8738991773393,28.622
1717826891000,20.7778,0,100,63,0,0.226,294.879603495532,28.618
1717827191000,21,1.60934,123,63,0,0.226,294.98264816744717,28.624
1717827491000,21.1667,1.60934,146,62,0,0.226,374.00643617278115,28.627
1717827791000,21.3333,3.21869,162,62,0,2.186,358.3486498295724,28.632
1717828091000,21.4444,1.60934,162,62,0,2.186,359.8231326859402,28.629
1717828391000,21.5556,3.21869,146,62,0,2.186,357.97893662179155,28.625
1717828691000,21.6667,6.43738,192,62,0,2.186,367.588844695807,28.629
1717828991000,21.7222,0,209,61,0,2.186,356.3366934368188,28.63
1717829291000,21.8333,6.43738,234,61,0,2.186,357.6931202576062,28.63
1717829591000,21.8333,4.82803,230,62,0,2.186,355.9862614917012,28.626
1717829892000,22,3.21869,214,64,0,2.186,358.6449074311517,28.623
1717830192000,22.1667,1.60934,287,64,0,2.186,360.9532882184141,28.623
1717830492000,22.0556,0,265,63,0,2.186,359.16546816447476,28.624
1717830792000,22.1667,3.21869,306,64,0,2.186,357.31303252960333,28.628
1717831067000,22.2778,6.43738,320,65,0,2.186,392.61495623377925,28.633
1717831367000,22.2778,3.21869,336,65,0,5.11,387.78239796692054,28.63
1717831667000,22.3333,3.21869,355,66,0,5.11,378.06914499371663,28.628
1717831967000,22.5,1.60934,360,65,0,5.11,393.8589646200073,28.628
1717832267000,22.7222,6.43738,385,65,0,5.11,383.5807172770313,28.625
1717832567000,22.9444,6.43738,404,64,0,5.11,374.65999758817804,28.618
1717832867000,23.2222,8.04672,415,63,0,5.11,373.7118131419122,28.622
1717833167000,23.3889,3.21869,385,62,0,5.11,366.44894845624367,28.623
1717833467000,23.6111,9.65606,383,62,0,5.11,368.7115946222061,28.625
1717833767000,23.6667,1.60934,424,61,0,5.11,384.1912794751738,28.621
1717834068000,23.9444,8.04672,448,61,0,5.11,372.8240410947523,28.625
1717834368000,24.2222,3.21869,462,60,0,5.11,367.4145127257751,28.625
1717834668000,24.3333,12.8748,464,60,0,5.11,368.57979484922566,28.627
1717834968000,24.2778,8.04672,443,60,0,8.204,363.05114296991866,28.624
1717835259000,24.5556,6.43738,480,59,0,8.204,364.26449481568386,28.621
1717835559000,24.7778,8.04672,457,56,0,8.204,391.01564554888887,28.621
1717835859000,24.8889,9.65606,446,56,0,8.204,390.86523168496365,28.622
1717836159000,25.1667,11.2654,510,55,0,8.204,389.89319584976306,28.618
1717836459000,25.3333,11.2654,527,54,0,8.204,360.5811398338609,28.615
1717836759000,25.3889,3.21869,555,53,0,8.204,361.0419886983825,28.616
1717837059000,25.6667,6.43738,598,52,0,8.204,363.2651049400267,28.615
1717837359000,26.2778,3.21869,631,50,0,8.204,389.85029670826646,28.616
1717837659000,26.7222,9.65606,545,52,0,8.204,370.6750809896142,28.609
1717837959000,26.3889,11.2654,301,53,0,8.204,366.19909264768285,28.605
1717838260000,26.0556,6.43738,642,53,0,8.204,366.24225865786684,28.604
1717838560000,26.4444,8.04672,712,52,0,10.717,363.464722718188,28.604
1717838860000,26.7222,9.65606,640,49,0,10.717,360.67064091989147,28.602
1717839151000,26.5556,8.04672,575,49,0,10.717,358.48955649650975,28.606
1717839451000,26.4444,3.21869,315,47,0,10.717,363.2184696369068,28.607
1717839751000,26.6111,6.43738,724,47,0,10.717,357.0939666958492,28.604
1717840051000,27.0556,8.04672,679,46,0,10.717,360.22400281297286,28.604
1717840351000,27.6111,6.43738,728,45,0,10.717,365.46153431293277,28.603
1717840652000,27.6667,4.82803,742,45,0,10.717,364.23066920955824,28.608
1717840952000,27.7778,8.04672,782,45,0,10.717,366.9658397451153,28.6
1717841252000,28,9.65606,821,44,0,10.717,368.5581784855478,28.599
1717841552000,28.4444,12.8748,696,43,0,10.717,361.68260698244137,28.592
1717841852000,28.5556,3.21869,527,43,0,10.717,362.6776602419285,28.594
1717842152000,28.2222,9.65606,775,44,0,7.917,360.37498377285885,28.592
1717842452000,28.1111,12.8748,740,42,0,7.917,363.7653169359371,28.595
1717842752000,28.2222,1.60934,773,41,0,7.917,366.6200446434409,28.599
1717843043000,28.6667,3.21869,784,41,0,7.917,364.4812255484234,28.597
1717843343000,28.7778,12.8748,795,41,0,7.917,363.87396585028716,28.591
1717843643000,28.2778,9.65606,793,44,0,7.917,380.519966942869,28.588
1717843943000,28.2222,8.04672,796,43,0,7.917,387.0907076878141,28.586
1717844243000,28.7222,3.21869,800,42,0,7.917,374.1271608952353,28.584
1717844543000,29.1111,6.43738,816,40,0,7.917,365.7618616619945,28.584
1717844843000,29.4444,9.65606,846,39,0,7.917,301.0845673458352,28.583
1717845143000,28.8333,4.82803,856,40,0,7.917,300.28766408672857,28.586
1717845443000,29.2222,6.43738,455,40,0,7.917,300.54435840540356,28.587
1717845743000,29.2778,3.21869,455,41,0,10.885,298.957657265992,28.582
1717846043000,29.1111,14.4841,455,47,0,10.885,299.77047257058365,28.578
1717846344000,28.5556,19.3121,877,48,0,10.885,299.5671853479709,28.574
1717846644000,28.3333,12.8748,380,49,0,10.885,297.56116678351145,28.573
1717846934000,28.0556,16.0934,339,50,0,10.885,296.6867048121347,28.566
1717847234000,27.8889,33.7962,503,51,0,10.885,297.76065112732897,28.569
1717847534000,27.9444,20.9215,494,51,0,10.885,297.59719405630796,28.572
1717847825000,28.1111,28.9682,401,50,0,10.885,298.0275531732962,28.569
1717848125000,28.0556,22.5308,1025,51,0,10.885,299.7405832775969,28.566
1717848425000,28.0556,22.5308,415,50,0,10.885,296.3162910740494,28.568
1717848725000,27.7778,14.4841,965,51,0,10.885,298.46094792160346,28.563
1717849001000,27.9444,20.9215,438,50,0,10.885,298.63771506840766,28.559
1717849301000,28.3333,16.0934,896,49,0,7.856,300.29446923825685,28.558
1717849601000,27.9444,20.9215,849,50,0,7.856,297.78306809706896,28.557
1717849901000,28.2778,19.3121,835,49,0,7.856,297.80598544559786,28.553
1717850177000,28.6111,16.0934,826,48,0,7.856,297.66738052108917,28.554
1717850477000,28.8889,20.9215,830,48,0,7.856,298.112617567399,28.553
1717850777000,28.7222,17.7028,823,49,0,7.856,299.4301149184147,28.546
1717851077000,28.6111,20.9215,816,48,0,7.856,295.79286150233685,28.545
1717851369000,29.2222,28.9682,812,47,0,7.856,297.0495127926296,28.543
1717851669000,28.6667,28.9682,809,48,0,7.856,297.83770946081034,28.545
1717851969000,28.1667,32.1869,802,49,0,7.856,297.6677474655343,28.546
1717852269000,27.8333,20.9215,802,50,0,7.856,296.02553763914744,28.543
1717852559000,27.9444,20.9215,789,50,0,7.856,299.08702186220006,28.541
1717852860000,27.5,22.5308,788,51,0,13.516,298.3962656234994,28.542
1717853160000,27.5556,20.9215,782,51,0,13.516,298.29902534553486,28.539
1717853460000,27.6667,17.7028,777,50,0,13.516,297.2937643587553,28.541
1717853751000,27.5,30.5775,768,50,0,13.516,295.0409256170541,28.534
1717854051000,27.5,16.0934,761,50,0,13.516,298.37715115376574,28.538
1717854344000,27.5,22.5308,751,49,0,13.516,296.15903870001,28.532
1717854644000,27.6667,32.1869,745,49,0,13.516,297.84261317294096,28.533
1717854944000,27.6667,20.9215,742,50,0,13.516,296.8249761507841,28.528
1717855235000,27.7778,33.7962,728,50,0,13.516,294.914563293579,28.53
1717855535000,27.4444,33.7962,721,50,0,13.516,294.6862571315243,28.522
1717855827000,27.5,30.5775,714,50,0,13.516,294.8870758187787,28.528
1717856128000,27.5,16.0934,705,49,0,13.516,296.1643427151717,28.526
1717856418000,27.3333,32.1869,691,50,0,12.151,295.0692804150884,28.524
1717856718000,27.3333,28.9682,684,50,0,12.151,295.87652483583093,28.524
1717857011000,27.3889,28.9682,666,51,0,12.151,293.1897576084476,28.523
1717857311000,27.2778,20.9215,666,51,0,12.151,294.660937964809,28.519
1717857611000,27.3333,30.5775,635,51,0,12.151,294.082066423293,28.515
1717857911000,27.1667,25.7495,253,51,0,12.151,293.9928655645358,28.514
1717858202000,27.3333,28.9682,631,52,0,12.151,294.1758040497357,28.51
1717858502000,26.9444,30.5775,250,52,0,12.151,296.35128423068227,28.513
1717858802000,27.0556,22.5308,272,52,0,12.151,293.99907026151743,28.516
1717859094000,27.5,16.0934,656,51,0,12.151,296.3789384984122,28.514
1717859394000,27.5556,17.7028,608,50,0,12.151,295.93149978543147,28.509
1717859694000,27.5556,22.5308,575,51,0,12.151,294.0001710948529,28.508
1717859994000,27.5,16.0934,557,50,0,12.151,293.4545914220877,28.508
1717860284000,27.2222,17.7028,135,51,0,10.081,292.99807917373596,28.511
1717860584000,26.8333,24.1402,114,51,0,10.081,292.5782613698992,28.508
1717860884000,26.6111,19.3121,125,51,0,10.081,294.14147806482123,28.505
1717861184000,26.7222,14.4841,137,51,0,10.081,292.6006783396393,28.502
1717861476000,27.0556,17.7028,362,50,0,10.081,293.38730715428164,28.498
1717861776000,27.1667,16.0934,202,49,0,10.081,292.2042782631202,28.496
1717862076000,27.0556,17.7028,109,50,0,10.081,290.88054285653703,28.497
1717862376000,27.1667,19.3121,234,49,0,10.081,293.47474000798496,28.492
1717862696000,27.3333,17.7028,139,48,0,10.081,376.88604938538344,28.484
1717863012000,27.4444,16.0934,74,47,0,10.081,377.22750787088785,28.482
1717863312000,27.5,19.3121,51,46,0,10.081,377.1220947393722,28.482
1717863587000,27.5556,17.7028,39,45,0,10.081,375.6797695598339,28.482
1717863929000,27.5556,4.82803,40,45,0,0.776,377.6290785282248,28.49
1717864229000,27.7222,6.43738,44,44,0,0.776,379.7834093656965,28.498
1717864529000,27.4444,9.65606,93,41,0,0.776,376.9098006985604,28.492
1717864829000,26.3333,37.0149,373,44,0,0.776,380.9304109840614,28.481
1717865129000,25.8889,16.0934,190,44,0,0.776,379.1159707785557,28.484
1717865405000,26.0556,22.5308,350,44,0,0.776,380.0298959570791,28.48
1717865705000,26.7222,19.3121,334,42,0,0.776,383.6089386407218,28.479
1717866005000,27.5,16.0934,313,38,0,0.776,380.33542724554474,28.478
1717866305000,27.4444,14.4841,33,37,0,0.776,377.7011330738178,28.477
1717866579000,27,17.7028,30,36,0,0.776,385.6968858922073,28.47
1717866879000,26.7222,16.0934,37,37,0,0.776,378.2890781507047,28.478
1717867196000,26.7222,17.7028,118,38,0,0.566,375.48925867562957,28.485
1717867496000,26.6111,9.65606,44,39,0,0.566,374.8415016541833,28.484
1717867770000,26.2778,16.0934,33,42,0,0.566,375.6980167063336,28.484
1717868080000,25.9444,16.0934,40,43,0,0.566,385.0620386435131,28.489
1717868380000,25.8333,17.7028,39,45,0,0.566,367.726882524355,28.489
1717868680000,25.6667,12.8748,26,47,0,0.566,365.35111739352874,28.489
1717868962000,25.6111,16.0934,23,48,0,0.566,364.14427047201855,28.492
1717869433000,25.7222,4.82803,98,48,0,0.566,359.8880151355598,28.495
1717869733000,26.2778,11.2654,160,46,0,0.566,360.5914142783251,28.499
1717870033000,26.6111,14.4841,100,45,0,0.566,366.99079196738546,28.5
1717870333000,26.5,11.2654,63,46,0,0.566,366.95673285115845,28.495
1717870633000,25.7778,14.4841,47,49,0,0.566,366.50072098159563,28.506
1717870933000,24.9444,14.4841,37,53,0,0.912,367.48086295317535,28.509
1717871233000,24.3333,11.2654,33,53,0,0.912,367.29015191745543,28.513
1717871534000,24.0556,9.65606,32,54,0,0.912,362.76159044410997,28.518
1717871834000,24,8.04672,25,54,0,0.912,361.6770027400064,28.523
1717872134000,23.7778,14.4841,25,55,0,0.912,363.3422967078517,28.525
1717872434000,23.6667,9.65606,16,57,0,0.912,362.95383597478235,28.529
1717872729000,23.4444,14.4841,12,58,0,0.912,367.30349535182455,28.528
1717873029000,23.2222,14.4841,7,59,0,0.912,367.3516985084828,28.531
1717873329000,23.1667,16.0934,7,60,0,0.912,368.97412669341753,28.53
1717873629000,23.2222,9.65606,5,59,0,0.912,382.10409947116443,28.535
1717873926000,23.2778,12.8748,0,58,0,0.912,371.3436871272622,28.541
1717874226000,23.3333,9.65606,0,58,0,0,367.76808037796957,28.54
1717874526000,23.5556,11.2654,0,56,0,0,361.16194617336043,28.545
1717874826000,23.5556,11.2654,0,56,0,0,357.4564744490708,28.551
1717875126000,23.6667,14.4841,0,56,0,0,375.27606395299784,28.549
1717875427000,23.4444,9.65606,0,56,0,0,381.40577083345937,28.55
1717875727000,23.3333,14.4841,0,57,0,0,372.64133611965394,28.551
1717876027000,23.2778,16.0934,0,57,0,0,370.5027171761518,28.551
1717876327000,23.2778,8.04672,0,57,0,0,375.31866286722106,28.554
1717876618000,23.0556,12.8748,0,58,0,0,376.8715050419211,28.556
1717876918000,23,12.8748,0,59,0,0,386.96621344515063,28.556
1717877218000,22.8889,9.65606,0,58,0,0,385.86798207940467,28.556
1717877518000,22.7778,3.21869,0,59,0,0,388.6845142060272,28.562
1717877818000,22.7222,1.60934,0,60,0,0,388.25075251327473,28.565
1717878118000,22.7778,1.60934,0,58,0,0,387.5347771836166,28.567
1717878418000,23,3.21869,0,58,0,0,383.91773907060787,28.569
1717878718000,23.1111,3.21869,0,57,0,0,367.2698031800427,28.569
1717879019000,23.1667,1.60934,0,57,0,0,376.6112079959666,28.573
1717879319000,23.2222,3.21869,0,56,0,0,374.10024051639573,28.577
1717879619000,23.2778,9.65606,0,53,0,0,371.09463192476363,28.582
1717879919000,23.7778,12.8748,0,46,0,0,367.94521446921885,28.582
1717880219000,24,17.7028,0,45,0,0,367.5080502007023,28.581
1717880521000,24,17.7028,0,45,0,0,362.00141498810433,28.584
1717880826000,24,16.0934,0,45,0,0,355.6015035616691,28.587
1717881177000,23.8889,16.0934,0,44,0,0,355.2132429801152,28.587
1717881477000,23.8333,12.8748,0,44,0,0,358.1067000058754,28.593
1717881777000,23.7222,16.0934,0,43,0,0,361.7477229421624,28.591
1717882197000,23.6111,17.7028,0,43,0,0,362.02416554370353,28.597
1717882497000,23.4444,14.4841,0,43,0,0,389.3526533234722,28.6
1717882788000,23.3889,16.0934,0,43,0,0,377.4318292096641,28.596
1717883088000,23.2778,25.7495,0,42,0,0,377.88694039740705,28.601
1717883388000,23.2222,22.5308,0,43,0,0,377.9370783520488,28.601
1717883688000,23.1111,12.8748,0,43,0,0,370.17233374117376,28.604
1717883983000,23,11.2654,0,43,0,0,369.77583358889694,28.606
1717884283000,22.9444,6.43738,0,43,0,0,365.61138108089733,28.609
1717884583000,22.8333,12.8748,0,43,0,0,365.7960875711512,28.611
1717884883000,22.8889,24.1402,0,42,0,0,361.11107432982834,28.609
1717885183000,22.8889,19.3121,0,42,0,0,359.28812768491247,28.606
1717885641000,22.7778,4.82803,0,42,0,0,360.4239541769932,28.615
1717885941000,22.5556,6.43738,0,43,0,0,354.9972794948519,28.615
1717886241000,22.6111,8.04672,0,43,0,0,354.81437436823796,28.62
1717886541000,22.5556,3.21869,0,44,0,0,355.31301851060994,28.62
1717886841000,22.5,3.21869,0,43,0,0,353.1785360317623,28.621
1717887141000,22.3889,1.60934,0,44,0,0,354.4795875999181,28.622
1717887441000,21.9444,3.21869,0,45,0,0,352.3428367372276,28.622
1717887741000,21.8333,0,0,45,0,0,352.2423940350145,28.619
1717888041000,21.7778,3.21869,0,45,0,0,357.80587227802476,28.617
1717888341000,21.8889,1.60934,0,45,0,0,351.92355267076573,28.613
1717888641000,21.9444,3.21869,0,45,0,0,357.2545549284809,28.612
1717888941000,21.6667,3.21869,0,50,0,0,357.8943392478917,28.61
1717889241000,21.5556,4.82803,0,45,0,0,356.0797656080424,28.61
1717889540000,21.6111,1.60934,0,46,0,0,300.93235211827005,28.61
1717889840000,21.5,3.21869,0,45,0,0,300.06429499539047,28.609
1717890140000,21.4444,4.82803,0,45,0,0,299.579661459106,28.608
1717890440000,21.4444,1.60934,0,45,0,0,299.3836130496385,28.612
1717890740000,21.3889,3.21869,0,46,0,0,296.7401452667828,28.609
1717891040000,21.2222,3.21869,0,48,0,0,295.4561399360335,28.608
1717891340000,21.0556,1.60934,0,47,0,0,293.8684713976302,28.608
1717891640000,21,0,0,46,0,0,295.2947510973396,28.605
1717891941000,20.9444,1.60934,0,47,0,0,295.65132102226704,28.607
1717892241000,20.8889,0,0,46,0,0,296.3328369326671,28.602
1717892541000,20.7778,0,0,47,0,0,294.0231551605536,28.601
1717892841000,20.5556,0,0,47,0,0,295.1047072333382,28.598
1717893141000,20.2222,1.60934,0,49,0,0,294.6859902628369,28.599
1717893441000,20,1.60934,0,51,0,0,295.12121973336997,28.595
1717893731000,19.8889,0,0,49,0,0,295.4668814007006,28.596
1717894031000,19.8333,0,0,50,0,0,295.3871210217595,28.594
1717894332000,19.8889,0,0,50,0,0,295.5166190523113,28.593
1717894632000,19.9444,0,0,50,0,0,295.0895624353293,28.591
1717894932000,19.9444,0,0,50,0,0,294.0809989485434,28.593
1717895232000,19.9444,0,0,50,0,0,293.8905214229251,28.594
1717895532000,19.8889,0,0,51,0,0,292.2621554096961,28.595
1717895832000,19.8333,1.60934,0,51,0,0,294.78866799030686,28.596
1717896132000,19.7222,3.21869,0,52,0,0,294.8920128894953,28.593
1717896432000,19.6667,3.21869,0,54,0,0,294.809316954993,28.591
1717896732000,19.5556,3.21869,0,53,0,0,294.7377627881889,28.592
1717897032000,19.5556,3.21869,0,53,0,0,294.91172781377554,28.589
1717897332000,19.5556,1.60934,0,54,0,0,295.1222204909476,28.59
1717897632000,19.6111,6.43738,0,54,0,0,295.13920001118225,28.592
1717897923000,19.6667,1.60934,0,54,0,0,294.86175665206343,28.59
1717898223000,19.6667,3.21869,0,54,0,0,294.95879677851246,28.586
1717898523000,19.5556,4.82803,0,55,0,0,294.5693019292794,28.586
1717898824000,19.2222,3.21869,0,57,0,0,294.686824227485,28.589
1717899124000,18.9444,0,0,54,0,0,294.4475097320758,28.588
1717899424000,18.6667,1.60934,0,57,0,0,294.3487016005729,28.593
1717899724000,18.5556,1.60934,0,60,0,0,294.8263298338136,28.591
1717900024000,18.3889,6.43738,0,59,0,0,294.0635524081059,28.588
1717900324000,18.3333,3.21869,0,58,0,0,292.3870499553905,28.587
1717900624000,18.3333,4.82803,0,58,0,0,292.00032386878905,28.587
1717900924000,18.3889,3.21869,0,58,0,0,292.93593212816205,28.588
1717901224000,18.4444,8.04672,0,58,0,0,292.9021732392083,28.585
1717901524000,18.6111,6.43738,0,58,0,0,293.0196955374139,28.585
1717901814000,18.8333,3.21869,0,57,0,0,291.5377069992136,28.584
1717902114000,18.7778,1.60934,0,56,0,0,292.0285118738937,28.583
1717902414000,18.7222,0,0,56,0,0,292.3127937431267,28.58
1717902714000,18.6667,1.60934,0,55,0,0,293.2158106640532,28.578
1717903015000,18.4444,3.21869,0,57,0,0,293.6190158921005,28.58
1717903315000,18.3889,3.21869,0,58,0,0,294.3422300349039,28.576
1717903615000,18.2778,0,0,58,0,0,293.6410992759813,28.576
1717903915000,18.1111,1.60934,0,60,0,0,294.3762891511309,28.575
1717904215000,17.7778,0,0,59,0,0,294.77832682867086,28.569
1717904515000,17.6111,0,0,58,0,0,294.399540085519,28.57
1717904815000,17.4444,1.60934,0,59,0,0,294.5873155656777,28.573
1717905115000,17.1111,1.60934,0,59,0,0,295.6348085222353,28.572
1717905415000,16.9444,6.43738,0,61,0,0,295.54177142609694,28.572
1717905715000,16.9444,8.04672,0,61,0,0,295.5031421835985,28.579
1717906009000,16.8889,0,0,62,0,0,295.27967301650256,28.58
1717906309000,16.8333,3.21869,0,65,0,0,295.5914757191217,28.579
1717906609000,16.9444,3.21869,0,64,0,0,295.49647046641394,28.586
1717906909000,17.0556,3.21869,0,62,0,0,295.74696008810724,28.585
1717907209000,17.2778,3.21869,0,63,0,0,295.2334713749997,28.584
1717907509000,17.4444,0,0,62,0,0,295.4521035471368,28.583
1717907809000,17.5,1.60934,0,61,0,0,295.32640839538027,28.582
1717908110000,17.5,1.60934,0,60,0,0,295.62430056766965,28.58
1717908410000,17.6667,3.21869,5,60,0,0,295.3729769813283,28.583
1717908710000,17.7778,8.04672,7,59,0,0,295.0998702383794,28.582
1717909010000,18,1.60934,11,61,0,0,294.4299631158804,28.585
1717909310000,18.0556,11.2654,18,58,0,0,295.43502395114444,28.586
1717909610000,17.8889,1.60934,23,58,0,0,295.39008993590664,28.587
1717909899000,18,1.60934,28,59,0,0,293.8717738976365,28.586
1717910200000,18.1111,6.43738,39,58,0,0,292.9026069008253,28.585
1717910500000,18.2222,1.60934,51,57,0,0.355,294.24388892360383,28.582
1717910800000,18.4444,1.60934,69,58,0,0.355,294.108820009203,28.584
1717911100000,18.4444,3.21869,83,57,0,0.355,294.5533565252084,28.587
1717911400000,17.9444,1.60934,98,60,0,0.355,294.49631334328063,28.59
1717911700000,18,1.60934,114,60,0,0.355,293.99980415040767,28.589
1717912000000,18.1111,1.60934,128,59,0,0.355,294.1377752617839,28.588
1717912300000,18.1667,3.21869,144,60,0,0.355,294.0426365747324,28.586
1717912600000,18.5556,3.21869,158,59,0,0.355,293.9235130644026,28.584
1717912900000,18.9444,3.21869,171,57,0,0.355,293.68523268515696,28.586
1717913200000,19.3889,6.43738,186,57,0,0.355,293.74277624587353,28.586
1717913500000,19.3333,8.04672,200,56,0,0.355,294.15095190322324,28.591
1717913790000,19.3333,6.43738,213,56,0,0.355,293.9363894785687,28.595
1717914090000,19.2222,1.60934,227,56,0,2.834,294.37588884809986,28.596
1717914390000,19.3333,1.60934,225,56,0,2.834,293.23822763379326,28.598
1717914691000,19.5,6.43738,218,55,0,2.834,293.2909341995511,28.593
1717914991000,19.6111,9.65606,213,56,0,2.834,293.24496606814967,28.593
1717915291000,19.9444,9.65606,236,55,0,2.834,293.1862549569258,28.597
1717915591000,20.0556,6.43738,297,55,0,2.834,292.9502429615229,28.596
1717915891000,20.2222,6.43738,315,54,0,2.834,293.3671919269703,28.592
1717916191000,20.4444,8.04672,329,54,0,2.834,293.44625177560704,28.593
1717916491000,20.6667,8.04672,343,53,0,2.834,292.8826251078576,28.594
1717917091000,20.9444,6.43738,373,53,0,2.834,291.928736343399,28.597
1717917391000,21.0556,11.2654,387,52,0,2.834,292.7264735671536,28.597
1717917684000,21.2222,9.65606,401,52,0,5.102,291.8684907372227,28.593
1717917984000,21.7778,11.2654,415,50,0,5.102,292.1314564700511,28.593
1717918284000,22.2778,12.8748,429,50,0,5.102,292.23550189954386,28.597
1717918585000,23,17.7028,443,48,0,5.102,294.3549396561404,28.597
1717918885000,23,9.65606,461,47,0,5.102,294.2347153124751,28.596
1717919173000,23.4444,12.8748,468,46,0,5.102,292.36266482908104,28.595
1717919473000,23.7222,14.4841,478,46,0,5.102,293.5831887708195,28.592
1717919774000,24.0556,11.2654,489,44,0,5.102,293.047683391003,28.593
1717920074000,24.1111,11.2654,489,42,0,5.102,382.33023732513425,28.595
1717920374000,24.2778,9.65606,489,42,0,5.102,359.84651705467195,28.596
1717920674000,24.5556,17.7028,485,43,0,5.102,355.39171141480153,28.598
1717920974000,24.6111,14.4841,482,42,0,5.102,350.97957140632616,28.596
1717921263000,24.5556,12.8748,432,43,0,9.006,354.0893588617948,28.593
1717921563000,24.6111,12.8748,475,42,0,9.006,355.80282262771243,28.593
1717921863000,24.7222,3.21869,476,41,0,9.006,389.4166684498578,28.595
1717922163000,24.9444,3.21869,475,41,0,9.006,390.44844951244585,28.599
1717922463000,24.9444,12.8748,482,42,0,9.006,384.5165924050916,28.595
1717922763000,25,12.8748,485,41,0,9.006,356.5944885888291,28.592
1717923241000,25.5556,12.8748,513,40,0,9.006,358.47627977931256,28.596
