datetime;date;P_ac_W;P_ac_filtered_W;Ipv1_A;Ipv2_A;IPV1;I_ac_A;unused_1;Vpv1_V;unused_2;unused_3;Vdc_V;Ipv1_dup_A;energy_kWh
07/05/2025 7:25;07/05/2025;0;0;0;0;0;0;0;73.9;0;0;229.9;0;0
07/05/2025 7:30;07/05/2025;0;0;0;0;0;0;0;74.6;0;0;231.8;0;0
07/05/2025 7:35;07/05/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;228.4;0;0
07/05/2025 7:40;07/05/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;229.4;0;0
07/05/2025 7:45;07/05/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;227.9;0;0
07/05/2025 7:50;07/05/2025;39;40.45;0;0;0.64;0;0;63.2;0;0;227.3;0;0
07/05/2025 7:55;07/05/2025;46;48.66;0;0;0.77;0;0;63.2;0;0;229;0;0
07/05/2025 8:00;07/05/2025;65;68.4;0;0;0.95;0;0;72;0;0;228.4;0;0
07/05/2025 8:05;07/05/2025;82;87.44;0;0;1.18;0;0;74.1;0;0;230.3;0;0
07/05/2025 8:10;07/05/2025;92;97.73;0;0;1.31;0;0;74.6;0;0;229;0;0
07/05/2025 8:15;07/05/2025;105;111.3;0;0;1.49;0;0;74.7;0;0;232.4;0;0
07/05/2025 8:20;07/05/2025;116;123.49;0;0;1.61;0;0;76.7;0;0;231.8;0;0
07/05/2025 8:25;07/05/2025;128;136.7;0;0;1.78;0;0;76.8;0;0;235.2;0;0
07/05/2025 8:30;07/05/2025;140;149.95;0;0;2.01;0;0;74.6;0;0;233.7;0;0
07/05/2025 8:35;07/05/2025;164;175.16;0;0;2.32;0;0;75.5;0;0;234.7;0;0
07/05/2025 8:40;07/05/2025;218;233.77;0;0;3.22;0;0;72.6;0;0;233.5;0;0
07/05/2025 8:45;07/05/2025;256;273.92;0;0;3.93;0;0;69.7;0;0;233.5;0;0
07/05/2025 8:50;07/05/2025;277;297.35;0;0;4.26;0;0;69.8;0;0;232.4;0;0
07/05/2025 8:55;07/05/2025;295;317.39;0;0;4.62;0;0;68.7;0;0;232.8;0;0
07/05/2025 9:00;07/05/2025;312;329.46;0;0;4.66;0;0;70.7;0;0;231.3;0;0
07/05/2025 9:05;07/05/2025;333;351.38;0;0;4.97;0;0;70.7;0;0;230.5;0;0
07/05/2025 9:10;07/05/2025;351;370.11;0;0;5.31;0;0;69.7;0;0;227.9;0;0
07/05/2025 9:15;07/05/2025;366;387.24;0;0;5.72;0;0;67.7;0;0;232.2;0;0
07/05/2025 9:20;07/05/2025;385;406.89;0;0;5.94;0;0;68.5;0;0;230.7;0;0
07/05/2025 9:25;07/05/2025;398;419.22;0;0;6.12;0;0;68.5;0;0;231.3;0;0
07/05/2025 9:30;07/05/2025;417;440.23;0;0;6.61;0;0;66.6;0;0;231.6;0;0
07/05/2025 9:35;07/05/2025;431;455.62;0;0;6.74;0;0;67.6;0;0;231.1;0;0
07/05/2025 9:40;07/05/2025;440;465.78;0;0;6.88;0;0;67.7;0;0;233.7;0;0
07/05/2025 9:45;07/05/2025;459;485.71;0;0;7.07;0;0;68.7;0;0;233.5;0;0
07/05/2025 9:50;07/05/2025;475;502.92;0;0;7.54;0;0;66.7;0;0;233.3;0;0
07/05/2025 9:55;07/05/2025;486;513.59;0;0;7.7;0;0;66.7;0;0;233.3;0;0
07/05/2025 10:00;07/05/2025;503;532.27;0;0;7.98;0;0;66.7;0;0;234.3;0;0
07/05/2025 10:05;07/05/2025;515;544.58;0;0;8.43;0;0;64.6;0;0;235.6;0;0
07/05/2025 10:10;07/05/2025;528;556.94;0;0;8.49;0;0;65.6;0;0;231.3;0;0
07/05/2025 10:15;07/05/2025;542;573.48;0;0;8.85;0;0;64.8;0;0;230.7;0;0
07/05/2025 10:20;07/05/2025;554;585.62;0;0;8.9;0;0;65.8;0;0;228.6;0;0
07/05/2025 10:25;07/05/2025;566;598.93;0;0;9.13;0;0;65.6;0;0;228.8;0;0
07/05/2025 10:30;07/05/2025;579;614.57;0;0;9.34;0;0;65.8;0;0;227.3;0;0
07/05/2025 10:35;07/05/2025;585;620.78;0;0;9.58;0;0;64.8;0;0;229.9;0;0
07/05/2025 10:40;07/05/2025;598;634.39;0;0;9.79;0;0;64.8;0;0;231.8;0;0
07/05/2025 10:45;07/05/2025;607;640.83;0;0;9.92;0;0;64.6;0;0;232.6;0;0
07/05/2025 10:50;07/05/2025;622;657.62;0;0;10.34;0;0;63.6;0;0;230.5;0;0
07/05/2025 10:55;07/05/2025;635;671.98;0;0;10.37;0;0;64.8;0;0;229.6;0;0
07/05/2025 11:00;07/05/2025;678;715.5;0;0;11.25;0;0;63.6;0;0;230.7;0;0
07/05/2025 11:05;07/05/2025;690;729.87;0;0;11.44;0;0;63.8;0;0;231.3;0;0
07/05/2025 11:10;07/05/2025;170;181.71;0;0;2.77;0;0;65.6;0;0;229.2;0;0
07/05/2025 11:15;07/05/2025;690;729.92;0;0;12.52;0;0;58.3;0;0;231.3;0;0
07/05/2025 11:20;07/05/2025;757;798.34;0;0;12.32;0;0;64.8;0;0;232.2;0;0
07/05/2025 11:25;07/05/2025;755;798.8;0;0;12.74;0;0;62.7;0;0;232.8;0;0
07/05/2025 11:30;07/05/2025;759;803.84;0;0;12.8;0;0;62.8;0;0;232.6;0;0
07/05/2025 11:35;07/05/2025;779;824.77;0;0;12.44;0;0;66.3;0;0;233.5;0;0
07/05/2025 11:40;07/05/2025;776;821.71;0;0;12.72;0;0;64.6;0;0;233.9;0;0
07/05/2025 11:45;07/05/2025;755;798.69;0;0;12.82;0;0;62.3;0;0;234.1;0;0
07/05/2025 11:50;07/05/2025;714;755.57;0;0;12.72;0;0;59.4;0;0;232.2;0;0
07/05/2025 11:55;07/05/2025;757;800.68;0;0;12.77;0;0;62.7;0;0;232.6;0;0
07/05/2025 12:00;07/05/2025;758;799.25;0;0;12.43;0;0;64.3;0;0;230.3;0;0
07/05/2025 12:05;07/05/2025;758;801.99;0;0;12.73;0;0;63;0;0;232.6;0;0
07/05/2025 12:10;07/05/2025;774;818.48;0;0;12.67;0;0;64.6;0;0;232.4;0;0
07/05/2025 12:15;07/05/2025;669;707.77;0;0;10.47;0;0;67.6;0;0;233.9;0;0
07/05/2025 12:20;07/05/2025;0;0;0;0;0;0;0;81.7;0;0;229.2;0;0
07/05/2025 12:25;07/05/2025;769;813.87;0;0;11.66;0;0;69.8;0;0;230.7;0;0
07/05/2025 12:30;07/05/2025;779;824.6;0;0;11.78;0;0;70;0;0;233.9;0;0
07/05/2025 12:35;07/05/2025;780;825.55;0;0;11.53;0;0;71.6;0;0;234.1;0;0
07/05/2025 12:40;07/05/2025;637;673.41;0;0;9.34;0;0;72.1;0;0;234.3;0;0
07/05/2025 12:45;07/05/2025;780;830.82;0;0;11.92;0;0;69.7;0;0;232.4;0;0
07/05/2025 12:50;07/05/2025;687;727.78;0;0;10.83;0;0;67.2;0;0;232.8;0;0
07/05/2025 12:55;07/05/2025;777;822.5;0;0;11.75;0;0;70;0;0;233.5;0;0
07/05/2025 13:00;07/05/2025;780;825.55;0;0;11.76;0;0;70.2;0;0;234.1;0;0
07/05/2025 13:05;07/05/2025;772;816.59;0;0;11.55;0;0;70.7;0;0;231.6;0;0
07/05/2025 13:10;07/05/2025;748;793.94;0;0;11.44;0;0;69.4;0;0;232.4;0;0
07/05/2025 13:15;07/05/2025;774;818.92;0;0;11.8;0;0;69.4;0;0;232.4;0;0
07/05/2025 13:20;07/05/2025;770;814.4;0;0;11.82;0;0;68.9;0;0;230.9;0;0
07/05/2025 13:25;07/05/2025;774;818.34;0;0;11.86;0;0;69;0;0;232.2;0;0
07/05/2025 13:30;07/05/2025;774;820.8;0;0;12;0;0;68.4;0;0;232.6;0;0
07/05/2025 13:35;07/05/2025;780;829.74;0;0;12.22;0;0;67.9;0;0;234.7;0;0
07/05/2025 13:40;07/05/2025;778;823.37;0;0;12.02;0;0;68.5;0;0;233.5;0;0
07/05/2025 13:45;07/05/2025;780;825.52;0;0;12.14;0;0;68;0;0;234.1;0;0
07/05/2025 13:50;07/05/2025;774;818.4;0;0;12;0;0;68.2;0;0;232.4;0;0
07/05/2025 13:55;07/05/2025;780;826.54;0;0;11.56;0;0;71.5;0;0;234.1;0;0
07/05/2025 14:00;07/05/2025;687;725.73;0;0;10.15;0;0;71.5;0;0;232;0;0
07/05/2025 14:05;07/05/2025;694;735.9;0;0;10.87;0;0;67.7;0;0;232.4;0;0
07/05/2025 14:10;07/05/2025;768;812.33;0;0;11.22;0;0;72.4;0;0;229.4;0;0
07/05/2025 14:15;07/05/2025;774;818.92;0;0;11.8;0;0;69.4;0;0;231.8;0;0
07/05/2025 14:20;07/05/2025;769;811.02;0;0;11.72;0;0;69.2;0;0;231.3;0;0
07/05/2025 14:25;07/05/2025;772;816.61;0;0;12.08;0;0;67.6;0;0;231.8;0;0
07/05/2025 14:30;07/05/2025;771;815.93;0;0;12.07;0;0;67.6;0;0;231.3;0;0
07/05/2025 14:35;07/05/2025;776;821.37;0;0;12.37;0;0;66.4;0;0;232.6;0;0
07/05/2025 14:40;07/05/2025;773;817.92;0;0;12.78;0;0;64;0;0;234.5;0;0
07/05/2025 14:45;07/05/2025;755;796.25;0;0;12.74;0;0;62.5;0;0;233.3;0;0
07/05/2025 14:50;07/05/2025;735;777.69;0;0;12.94;0;0;60.1;0;0;235;0;0
07/05/2025 14:55;07/05/2025;726;770.13;0;0;12.9;0;0;59.7;0;0;234.1;0;0
07/05/2025 15:00;07/05/2025;750;793.4;0;0;12.15;0;0;65.3;0;0;235.6;0;0
07/05/2025 15:05;07/05/2025;759;805.07;0;0;12.31;0;0;65.4;0;0;232.6;0;0
07/05/2025 15:10;07/05/2025;769;813.99;0;0;12.62;0;0;64.5;0;0;231.6;0;0
07/05/2025 15:15;07/05/2025;733;778;0;0;11.77;0;0;66.1;0;0;230.5;0;0
07/05/2025 15:20;07/05/2025;719;762.79;0;0;11.54;0;0;66.1;0;0;233.7;0;0
07/05/2025 15:25;07/05/2025;721;762.45;0;0;11.73;0;0;65;0;0;232;0;0
07/05/2025 15:30;07/05/2025;710;751.97;0;0;11.19;0;0;67.2;0;0;232.2;0;0
07/05/2025 15:35;07/05/2025;699;741.64;0;0;11.22;0;0;66.1;0;0;231.8;0;0
07/05/2025 15:40;07/05/2025;692;732.81;0;0;11.12;0;0;65.9;0;0;229.2;0;0
07/05/2025 15:45;07/05/2025;679;717.3;0;0;10.69;0;0;67.1;0;0;231.6;0;0
07/05/2025 15:50;07/05/2025;673;711.65;0;0;10.59;0;0;67.2;0;0;231.6;0;0
07/05/2025 15:55;07/05/2025;664;702.43;0;0;10.79;0;0;65.1;0;0;231.3;0;0
07/05/2025 16:00;07/05/2025;660;697.45;0;0;10.73;0;0;65;0;0;232.6;0;0
07/05/2025 16:05;07/05/2025;636;671.45;0;0;10.33;0;0;65;0;0;234.5;0;0
07/05/2025 16:10;07/05/2025;624;661;0;0;10;0;0;66.1;0;0;233.5;0;0
07/05/2025 16:15;07/05/2025;614;649.53;0;0;9.68;0;0;67.1;0;0;234.3;0;0
07/05/2025 16:20;07/05/2025;606;642.49;0;0;9.72;0;0;66.1;0;0;233.7;0;0
07/05/2025 16:25;07/05/2025;591;625.97;0;0;9.47;0;0;66.1;0;0;232.2;0;0
07/05/2025 16:30;07/05/2025;572;605.47;0;0;9.01;0;0;67.2;0;0;232.2;0;0
07/05/2025 16:35;07/05/2025;561;592.49;0;0;8.83;0;0;67.1;0;0;232;0;0
07/05/2025 16:40;07/05/2025;546;578.59;0;0;8.61;0;0;67.2;0;0;232.2;0;0
07/05/2025 16:45;07/05/2025;535;566.5;0;0;8.43;0;0;67.2;0;0;233.5;0;0
07/05/2025 16:50;07/05/2025;517;546.87;0;0;8.15;0;0;67.1;0;0;233.7;0;0
07/05/2025 16:55;07/05/2025;506;536.26;0;0;7.98;0;0;67.2;0;0;232.8;0;0
07/05/2025 17:00;07/05/2025;491;517.97;0;0;7.86;0;0;65.9;0;0;234.1;0;0
07/05/2025 17:05;07/05/2025;475;504;0;0;7.39;0;0;68.2;0;0;233.5;0;0
07/05/2025 17:10;07/05/2025;460;487.2;0;0;7.25;0;0;67.2;0;0;233.3;0;0
07/05/2025 17:15;07/05/2025;443;468.36;0;0;6.98;0;0;67.1;0;0;231.1;0;0
07/05/2025 17:20;07/05/2025;426;451.58;0;0;6.72;0;0;67.2;0;0;230.1;0;0
07/05/2025 17:25;07/05/2025;419;441.6;0;0;6.4;0;0;69;0;0;228.4;0;0
07/05/2025 17:30;07/05/2025;401;423.52;0;0;6.21;0;0;68.2;0;0;232.4;0;0
07/05/2025 17:35;07/05/2025;384;405.96;0;0;6.05;0;0;67.1;0;0;230.1;0;0
07/05/2025 17:40;07/05/2025;368;387.6;0;0;5.7;0;0;68;0;0;229.2;0;0
07/05/2025 17:45;07/05/2025;350;369.64;0;0;5.42;0;0;68.2;0;0;228.4;0;0
07/05/2025 17:50;07/05/2025;336;354.64;0;0;5.2;0;0;68.2;0;0;228.4;0;0
07/05/2025 17:55;07/05/2025;320;336.72;0;0;4.88;0;0;69;0;0;229;0;0
07/05/2025 18:00;07/05/2025;299;321.9;0;0;4.72;0;0;68.2;0;0;229.2;0;0
07/05/2025 18:05;07/05/2025;282;302.4;0;0;4.37;0;0;69.2;0;0;229;0;0
07/05/2025 18:10;07/05/2025;263;281.57;0;0;4.19;0;0;67.2;0;0;227.1;0;0
07/05/2025 18:15;07/05/2025;247;264.62;0;0;3.88;0;0;68.2;0;0;227.7;0;0
07/05/2025 18:20;07/05/2025;229;245.95;0;0;3.66;0;0;67.2;0;0;228.6;0;0
07/05/2025 18:25;07/05/2025;212;225.76;0;0;3.32;0;0;68;0;0;227.9;0;0
07/05/2025 18:30;07/05/2025;194;208.01;0;0;3.05;0;0;68.2;0;0;226.2;0;0
07/05/2025 18:35;07/05/2025;174;187.55;0;0;2.75;0;0;68.2;0;0;231.1;0;0
07/05/2025 18:40;07/05/2025;140;150.23;0;0;2.14;0;0;70.2;0;0;231.1;0;0
07/05/2025 18:45;07/05/2025;109;116.96;0;0;1.6;0;0;73.1;0;0;231.8;0;0
07/05/2025 18:50;07/05/2025;99;105.11;0;0;1.47;0;0;71.5;0;0;232.8;0;0
07/05/2025 18:55;07/05/2025;89;94.56;0;0;1.33;0;0;71.1;0;0;230.3;0;0
07/05/2025 19:00;07/05/2025;80;85.8;0;0;1.19;0;0;72.1;0;0;230.5;0;0
07/05/2025 19:05;07/05/2025;68;73.01;0;0;1.04;0;0;70.2;0;0;232;0;0
07/05/2025 19:10;07/05/2025;55;58.35;0;0;0.83;0;0;70.3;0;0;229.6;0;0
07/05/2025 19:15;07/05/2025;46;48.44;0;0;0.69;0;0;70.2;0;0;231.1;0;0
07/05/2025 19:20;07/05/2025;39;40.47;0;0;0.57;0;0;71;0;0;230.7;0;0
07/05/2025 19:25;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;229.6;0;0
07/05/2025 19:30;07/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;230.3;0;0
07/05/2025 19:35;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;229.9;0;0
07/05/2025 19:40;07/05/2025;39;40.71;0;0;0.59;0;0;69;0;0;232;0;0
07/05/2025 19:45;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;229.9;0;0
07/05/2025 19:50;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;227.9;0;0
07/05/2025 19:55;07/05/2025;39;40.65;0;0;0.59;0;0;68.9;0;0;229;0;0
07/05/2025 20:00;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;226.7;0;0
07/05/2025 20:05;07/05/2025;39;40.99;0;0;0.61;0;0;67.2;0;0;228.4;0;0
07/05/2025 20:10;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;228.8;0;0
07/05/2025 20:15;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;228.8;0;0
07/05/2025 20:20;07/05/2025;39;40.93;0;0;0.61;0;0;67.1;0;0;227.5;0;0
07/05/2025 20:25;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;227.3;0;0
07/05/2025 20:30;07/05/2025;39;40.71;0;0;0.59;0;0;69;0;0;228.4;0;0
07/05/2025 20:35;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;227.5;0;0
07/05/2025 20:40;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;227.3;0;0
07/05/2025 20:45;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;228.4;0;0
07/05/2025 20:50;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;227.5;0;0
07/05/2025 20:55;07/05/2025;39;40.62;0;0;0.6;0;0;67.7;0;0;228.6;0;0
07/05/2025 21:00;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;228.6;0;0
07/05/2025 21:05;07/05/2025;39;40.92;0;0;0.6;0;0;68.2;0;0;228.2;0;0
07/05/2025 21:10;07/05/2025;39;40.8;0;0;0.6;0;0;68;0;0;228.4;0;0
07/05/2025 21:15;07/05/2025;0;0;0;0;0;0;0;63.6;0;0;227.5;0;0
08/05/2025 7:04;08/05/2025;0;0;0;0;0;0;0;65.4;0;0;227.3;0;0
08/05/2025 7:05;08/05/2025;0;0;0;0;0;0;0;65.4;0;0;227.9;0;0
08/05/2025 7:05;08/05/2025;0;0;0;0;0;0;0;66.7;0;0;228.2;0;0
08/05/2025 7:06;08/05/2025;0;0;0;0;0;0;0;67.7;0;0;227.5;0;0
08/05/2025 7:06;08/05/2025;0;0;0;0;0;0;0;68.4;0;0;227.5;0;0
08/05/2025 7:10;08/05/2025;0;0;0;0;0;0;0;70.5;0;0;229.2;0;0
08/05/2025 7:15;08/05/2025;0;0;0;0;0;0;0;74.4;0;0;230.9;0;0
08/05/2025 7:20;08/05/2025;0;0;0;0;0;0;0;71.3;0;0;230.9;0;0
08/05/2025 7:25;08/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;229.4;0;0
08/05/2025 7:30;08/05/2025;39;40.76;0;0;0.65;0;0;62.7;0;0;231.1;0;0
08/05/2025 7:35;08/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;230.1;0;0
08/05/2025 7:40;08/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;230.3;0;0
08/05/2025 7:45;08/05/2025;39;40.82;0;0;0.65;0;0;62.8;0;0;230.5;0;0
08/05/2025 7:50;08/05/2025;39;40.76;0;0;0.65;0;0;62.7;0;0;230.3;0;0
08/05/2025 7:55;08/05/2025;39;40.76;0;0;0.65;0;0;62.7;0;0;230.5;0;0
08/05/2025 8:00;08/05/2025;39;40.76;0;0;0.65;0;0;62.7;0;0;229.9;0;0
08/05/2025 8:05;08/05/2025;92;97.46;0;0;1.31;0;0;74.4;0;0;230.9;0;0
08/05/2025 8:10;08/05/2025;45;47.88;0;0;0.7;0;0;68.4;0;0;232.8;0;0
08/05/2025 8:15;08/05/2025;102;108.68;0;0;1.52;0;0;71.5;0;0;232.8;0;0
08/05/2025 8:20;08/05/2025;64;67.32;0;0;0.97;0;0;69.4;0;0;232.6;0;0
08/05/2025 8:25;08/05/2025;92;98;0;0;1.41;0;0;69.5;0;0;233.9;0;0
08/05/2025 8:30;08/05/2025;89;94.52;0;0;1.36;0;0;69.5;0;0;234.7;0;0
08/05/2025 8:35;08/05/2025;134;143.13;0;0;1.95;0;0;73.4;0;0;231.3;0;0
08/05/2025 8:40;08/05/2025;77;81.52;0;0;1.19;0;0;68.5;0;0;230.7;0;0
08/05/2025 8:45;08/05/2025;245;262.71;0;0;3.78;0;0;69.5;0;0;232.2;0;0
08/05/2025 8:50;08/05/2025;304;321.32;0;0;4.63;0;0;69.4;0;0;234.1;0;0
08/05/2025 8:55;08/05/2025;161;173.06;0;0;2.49;0;0;69.5;0;0;233;0;0
08/05/2025 9:00;08/05/2025;189;202.76;0;0;2.96;0;0;68.5;0;0;231.6;0;0
08/05/2025 9:05;08/05/2025;142;151.85;0;0;2.28;0;0;66.6;0;0;234.3;0;0
08/05/2025 9:10;08/05/2025;151;161.76;0;0;2.4;0;0;67.4;0;0;234.1;0;0
08/05/2025 9:15;08/05/2025;126;135.2;0;0;2;0;0;67.6;0;0;233.3;0;0
08/05/2025 9:20;08/05/2025;147;157.32;0;0;2.3;0;0;68.4;0;0;233.7;0;0
08/05/2025 9:25;08/05/2025;126;134.64;0;0;1.94;0;0;69.4;0;0;234.3;0;0
08/05/2025 9:30;08/05/2025;148;158.39;0;0;2.35;0;0;67.4;0;0;233.5;0;0
08/05/2025 9:35;08/05/2025;165;176.97;0;0;2.55;0;0;69.4;0;0;233.7;0;0
08/05/2025 9:40;08/05/2025;533;564.44;0;0;8.24;0;0;68.5;0;0;234.5;0;0
08/05/2025 9:45;08/05/2025;542;573.57;0;0;8.51;0;0;67.4;0;0;236;0;0
08/05/2025 9:50;08/05/2025;194;207.79;0;0;3.12;0;0;66.6;0;0;231.8;0;0
08/05/2025 9:55;08/05/2025;592;626.82;0;0;9.44;0;0;66.4;0;0;235;0;0
08/05/2025 10:00;08/05/2025;520;549.45;0;0;8.25;0;0;66.6;0;0;235.2;0;0
08/05/2025 10:05;08/05/2025;212;226.42;0;0;3.41;0;0;66.4;0;0;235.4;0;0
08/05/2025 10:10;08/05/2025;220;238.56;0;0;3.55;0;0;67.2;0;0;235.4;0;0
08/05/2025 10:15;08/05/2025;175;187.93;0;0;2.78;0;0;67.6;0;0;233.5;0;0
08/05/2025 10:20;08/05/2025;668;706.63;0;0;10.61;0;0;66.6;0;0;233.7;0;0
08/05/2025 10:25;08/05/2025;664;702.85;0;0;10.88;0;0;64.6;0;0;233.7;0;0
08/05/2025 10:30;08/05/2025;318;336.53;0;0;5.13;0;0;65.6;0;0;231.8;0;0
08/05/2025 10:35;08/05/2025;693;732.72;0;0;11.36;0;0;64.5;0;0;233;0;0
08/05/2025 10:40;08/05/2025;671;709.95;0;0;10.99;0;0;64.6;0;0;230.9;0;0
08/05/2025 10:45;08/05/2025;669;710;0;0;11.36;0;0;62.5;0;0;230.9;0;0
08/05/2025 10:50;08/05/2025;700;741.61;0;0;11.48;0;0;64.6;0;0;231.3;0;0
08/05/2025 10:55;08/05/2025;242;258.96;0;0;3.9;0;0;66.4;0;0;229.6;0;0
08/05/2025 11:00;08/05/2025;265;283.84;0;0;4.34;0;0;65.4;0;0;229.4;0;0
08/05/2025 11:05;08/05/2025;732;777.34;0;0;11.76;0;0;66.1;0;0;232.6;0;0
08/05/2025 11:10;08/05/2025;275;294.78;0;0;4.48;0;0;65.8;0;0;231.1;0;0
08/05/2025 11:15;08/05/2025;272;291.04;0;0;4.37;0;0;66.6;0;0;231.1;0;0
08/05/2025 11:20;08/05/2025;293;315.77;0;0;4.72;0;0;66.9;0;0;230.9;0;0
08/05/2025 11:25;08/05/2025;185;197.7;0;0;3;0;0;65.9;0;0;230.7;0;0
08/05/2025 11:30;08/05/2025;249;266.78;0;0;3.97;0;0;67.2;0;0;229.4;0;0
08/05/2025 11:35;08/05/2025;407;430.65;0;0;6.75;0;0;63.8;0;0;231.8;0;0
08/05/2025 11:40;08/05/2025;257;274.48;0;0;4.14;0;0;66.3;0;0;231.3;0;0
08/05/2025 11:45;08/05/2025;245;262.4;0;0;3.94;0;0;66.6;0;0;230.9;0;0
08/05/2025 11:50;08/05/2025;768;812.67;0;0;11.56;0;0;70.3;0;0;232;0;0
08/05/2025 11:55;08/05/2025;777;822.79;0;0;11.89;0;0;69.2;0;0;233;0;0
08/05/2025 12:00;08/05/2025;293;315.37;0;0;4.92;0;0;64.1;0;0;230.3;0;0
08/05/2025 12:05;08/05/2025;363;384;0;0;6;0;0;64;0;0;230.9;0;0
08/05/2025 12:10;08/05/2025;291;312.08;0;0;4.7;0;0;66.4;0;0;230.9;0;0
08/05/2025 12:15;08/05/2025;333;350.44;0;0;5.45;0;0;64.3;0;0;230.5;0;0
08/05/2025 12:20;08/05/2025;594;629.46;0;0;9.82;0;0;64.1;0;0;232;0;0
08/05/2025 12:25;08/05/2025;764;817.6;0;0;11.68;0;0;70;0;0;232.6;0;0
08/05/2025 12:30;08/05/2025;385;405.73;0;0;6.31;0;0;64.3;0;0;231.8;0;0
08/05/2025 12:35;08/05/2025;654;691.41;0;0;10.94;0;0;63.2;0;0;231.3;0;0
08/05/2025 12:40;08/05/2025;739;779.25;0;0;11.97;0;0;65.1;0;0;231.1;0;0
08/05/2025 12:45;08/05/2025;433;457.1;0;0;7;0;0;65.3;0;0;232;0;0
08/05/2025 12:50;08/05/2025;395;417.98;0;0;6.22;0;0;67.2;0;0;230.1;0;0
08/05/2025 12:55;08/05/2025;450;475.78;0;0;7.08;0;0;67.2;0;0;230.9;0;0
08/05/2025 13:00;08/05/2025;355;375.72;0;0;5.71;0;0;65.8;0;0;232;0;0
08/05/2025 13:05;08/05/2025;309;326.69;0;0;4.98;0;0;65.6;0;0;233.3;0;0
08/05/2025 13:10;08/05/2025;346;365.7;0;0;5.45;0;0;67.1;0;0;233;0;0
08/05/2025 13:15;08/05/2025;586;619.58;0;0;9.22;0;0;67.2;0;0;233.7;0;0
08/05/2025 13:20;08/05/2025;586;617.48;0;0;9.37;0;0;65.9;0;0;232.4;0;0
08/05/2025 13:25;08/05/2025;777;825.09;0;0;12.01;0;0;68.7;0;0;234.3;0;0
08/05/2025 13:30;08/05/2025;780;834.62;0;0;12.42;0;0;67.2;0;0;236;0;0
08/05/2025 13:35;08/05/2025;780;830.66;0;0;12.51;0;0;66.4;0;0;235;0;0
08/05/2025 13:40;08/05/2025;778;825.9;0;0;12.59;0;0;65.6;0;0;233.5;0;0
08/05/2025 13:45;08/05/2025;772;816.82;0;0;12.32;0;0;66.3;0;0;231.8;0;0
08/05/2025 13:50;08/05/2025;774;818.71;0;0;12.33;0;0;66.4;0;0;232.2;0;0
08/05/2025 13:55;08/05/2025;767;811.5;0;0;12.04;0;0;67.4;0;0;230.5;0;0
08/05/2025 14:00;08/05/2025;777;823.75;0;0;12.35;0;0;66.7;0;0;232.6;0;0
08/05/2025 14:05;08/05/2025;773;817.89;0;0;12.43;0;0;65.8;0;0;231.6;0;0
08/05/2025 14:10;08/05/2025;768;812.84;0;0;12.15;0;0;66.9;0;0;231.1;0;0
08/05/2025 14:15;08/05/2025;769;815.85;0;0;12.25;0;0;66.6;0;0;230.1;0;0
08/05/2025 14:20;08/05/2025;750;793.75;0;0;12.5;0;0;63.5;0;0;230.3;0;0
08/05/2025 14:25;08/05/2025;768;812.8;0;0;12.7;0;0;64;0;0;232.2;0;0
08/05/2025 14:30;08/05/2025;757;800.63;0;0;12.81;0;0;62.5;0;0;233.7;0;0
08/05/2025 14:35;08/05/2025;770;812.15;0;0;12.67;0;0;64.1;0;0;232;0;0
08/05/2025 14:40;08/05/2025;774;818.69;0;0;12.48;0;0;65.6;0;0;232.2;0;0
08/05/2025 14:45;08/05/2025;771;815.36;0;0;12.78;0;0;63.8;0;0;233.9;0;0
08/05/2025 14:50;08/05/2025;724;763.13;0;0;12.74;0;0;59.9;0;0;232.4;0;0
08/05/2025 14:55;08/05/2025;644;680.21;0;0;12.81;0;0;53.1;0;0;234.7;0;0
08/05/2025 15:00;08/05/2025;492;520.63;0;0;12.25;0;0;42.5;0;0;235.2;0;0
08/05/2025 15:05;08/05/2025;714;757.68;0;0;11.55;0;0;65.6;0;0;234.3;0;0
08/05/2025 15:10;08/05/2025;697;739.02;0;0;11.44;0;0;64.6;0;0;234.7;0;0
08/05/2025 15:15;08/05/2025;729;772.62;0;0;11.96;0;0;64.6;0;0;235.4;0;0
