id,runningState,nowPower,totalLoadPower,todayElectricity,monthElectricity,yearElectricity,totalElectricity,income,todayGridIncome,devOnlineNum,devTotalNum,totalPlantTreeNum,totalReduceCo2,todayAlarmNum,lastUploadTime,userType
7212,1,184.0,0.0,5.16,40.75,600.29,630.42,126.08,1.03,1,1,1.12,0.63,1,2025-07-10 18:41:13,2
7213,1,169.0,0.0,5.17,40.76,600.3,630.43,126.09,1.03,1,1,1.12,0.63,1,2025-07-10 18:46:21,2
7214,1,153.0,0.0,5.19,40.78,600.32,630.45,126.09,1.04,1,1,1.12,0.63,1,2025-07-10 18:50:58,2
7215,1,139.0,0.0,5.2,40.79,600.33,630.46,126.09,1.04,1,1,1.12,0.63,1,2025-07-10 18:55:53,2
7216,1,125.0,0.0,5.21,40.8,600.34,630.47,126.09,1.04,1,1,1.12,0.63,1,2025-07-10 19:01:31,2
7217,1,112.0,0.0,5.22,40.81,600.35,630.48,126.1,1.04,1,1,1.12,0.63,1,2025-07-10 19:06:06,2
7218,1,98.0,0.0,5.23,40.82,600.36,630.49,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:11:11,2
7219,1,74.0,0.0,5.23,40.82,600.36,630.49,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:16:07,2
7220,1,54.0,0.0,5.24,40.83,600.37,630.5,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:21:28,2
7221,1,51.0,0.0,5.24,40.83,600.37,630.5,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:26:04,2
7222,1,47.0,0.0,5.25,40.84,600.38,630.51,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:30:59,2
7223,1,43.0,0.0,5.25,40.84,600.38,630.51,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:35:56,2
7224,1,40.0,0.0,5.25,40.84,600.38,630.51,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:41:07,2
7225,1,39.0,0.0,5.26,40.85,600.39,630.52,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:46:11,2
7226,1,39.0,0.0,5.26,40.85,600.39,630.52,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:51:00,2
7227,1,39.0,0.0,5.26,40.85,600.39,630.52,126.1,1.05,1,1,1.12,0.63,1,2025-07-10 19:55:59,2
7228,1,39.0,0.0,5.27,40.86,600.4,630.53,126.11,1.05,1,1,1.12,0.63,1,2025-07-10 20:01:03,2
7229,1,39.0,0.0,5.27,40.86,600.4,630.53,126.11,1.05,1,1,1.12,0.63,1,2025-07-10 20:06:20,2
7230,1,39.0,0.0,5.27,40.86,600.4,630.53,126.11,1.05,1,1,1.12,0.63,1,2025-07-10 20:11:08,2
7231,1,39.0,0.0,5.28,40.87,600.41,630.54,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:15:55,2
7232,1,39.0,0.0,5.28,40.87,600.41,630.54,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:21:25,2
7233,1,39.0,0.0,5.28,40.87,600.41,630.54,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:25:48,2
7234,1,39.0,0.0,5.29,40.88,600.42,630.55,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:36:11,2
7235,1,39.0,0.0,5.29,40.88,600.42,630.55,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:40:59,2
7236,1,39.0,0.0,5.3,40.89,600.43,630.56,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:46:00,2
7237,1,39.0,0.0,5.3,40.89,600.43,630.56,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:50:58,2
7238,1,39.0,0.0,5.3,40.89,600.43,630.56,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 20:57:11,2
7239,1,39.0,0.0,5.31,40.9,600.44,630.57,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 21:01:12,2
7240,1,39.0,0.0,5.31,40.9,600.44,630.57,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 21:06:38,2
7241,1,39.0,0.0,5.31,40.9,600.44,630.57,126.11,1.06,1,1,1.12,0.63,1,2025-07-10 21:11:04,2
7242,1,39.0,0.0,5.32,40.91,600.45,630.58,126.12,1.06,1,1,1.12,0.63,1,2025-07-10 21:16:13,2
7243,1,39.0,0.0,5.32,40.91,600.45,630.58,126.12,1.06,1,1,1.12,0.63,1,2025-07-10 21:20:42,2
7244,1,39.0,0.0,5.32,40.91,600.45,630.58,126.12,1.06,1,1,1.12,0.63,1,2025-07-10 21:26:03,2
7245,1,39.0,0.0,5.32,40.91,600.45,630.58,126.12,1.06,1,1,1.12,0.63,1,2025-07-10 21:31:16,2
7246,1,39.0,0.0,5.33,40.92,600.46,630.59,126.12,1.07,1,1,1.12,0.63,1,2025-07-10 21:36:04,2
7247,1,0.0,0.0,5.33,40.92,600.46,630.59,126.12,1.07,1,1,1.12,0.63,1,2025-07-10 21:41:07,2
7248,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:52:11,2
7249,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:52:31,2
7250,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:53:11,2
7251,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:53:35,2
7252,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:53:51,2
7253,3,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,0,1,1.12,0.63,1,2025-07-11 06:55:50,2
7254,1,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:01:06,2
7255,1,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:06:11,2
7256,1,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:11:05,2
7257,1,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:16:21,2
7258,1,0.0,0.0,0.0,40.92,600.46,630.59,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:21:00,2
7259,1,0.0,0.0,0.0,40.93,600.47,630.6,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:25:56,2
7260,1,0.0,0.0,0.0,40.93,600.47,630.6,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:30:59,2
7261,1,0.0,0.0,0.0,40.93,600.47,630.6,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:36:02,2
7262,1,0.0,0.0,0.0,40.94,600.48,630.61,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:41:02,2
7263,1,0.0,0.0,0.0,40.94,600.48,630.61,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:45:50,2
7264,1,0.0,0.0,0.0,40.94,600.48,630.61,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:51:02,2
7265,1,0.0,0.0,0.0,40.95,600.49,630.62,126.12,0.0,1,1,1.12,0.63,1,2025-07-11 07:56:27,2
7266,1,39.0,0.0,0.03,40.95,600.49,630.62,126.12,0.01,1,1,1.12,0.63,0,2025-07-11 08:00:57,2
7267,1,45.0,0.0,0.03,40.95,600.49,630.62,126.12,0.01,1,1,1.12,0.63,0,2025-07-11 08:06:01,2
7268,1,39.0,0.0,0.04,40.96,600.5,630.63,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:11:05,2
7269,1,76.0,0.0,0.04,40.96,600.5,630.63,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:15:55,2
7270,1,97.0,0.0,0.05,40.97,600.51,630.64,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:21:10,2
7271,1,58.0,0.0,0.05,40.97,600.51,630.64,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:26:22,2
7272,1,119.0,0.0,0.06,40.98,600.52,630.65,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:31:01,2
7273,1,128.0,0.0,0.07,40.99,600.53,630.66,126.13,0.01,1,1,1.12,0.63,0,2025-07-11 08:35:58,2
7274,1,142.0,0.0,0.08,41.0,600.54,630.67,126.13,0.02,1,1,1.12,0.63,0,2025-07-11 08:41:14,2
7275,1,168.0,0.0,0.1,41.02,600.56,630.69,126.14,0.02,1,1,1.12,0.63,0,2025-07-11 08:45:54,2
7276,1,219.0,0.0,0.11,41.03,600.57,630.7,126.14,0.02,1,1,1.12,0.63,0,2025-07-11 08:51:21,2
7277,1,246.0,0.0,0.13,41.05,600.59,630.72,126.14,0.03,1,1,1.12,0.63,0,2025-07-11 08:56:04,2
7278,1,266.0,0.0,0.15,41.07,600.61,630.74,126.15,0.03,1,1,1.12,0.63,0,2025-07-11 09:00:58,2
7279,1,280.0,0.0,0.18,41.1,600.64,630.77,126.15,0.04,1,1,1.12,0.63,0,2025-07-11 09:06:15,2
7280,1,294.0,0.0,0.2,41.12,600.66,630.79,126.16,0.04,1,1,1.12,0.63,0,2025-07-11 09:10:45,2
7281,1,310.0,0.0,0.22,41.14,600.68,630.81,126.16,0.04,1,1,1.12,0.63,0,2025-07-11 09:16:01,2
7282,1,326.0,0.0,0.25,41.17,600.71,630.84,126.17,0.05,1,1,1.12,0.63,0,2025-07-11 09:20:57,2
7283,1,340.0,0.0,0.28,41.2,600.74,630.87,126.17,0.06,1,1,1.12,0.63,0,2025-07-11 09:25:55,2
7284,1,355.0,0.0,0.31,41.23,600.77,630.9,126.18,0.06,1,1,1.12,0.63,0,2025-07-11 09:30:52,2
7285,1,368.0,0.0,0.34,41.26,600.8,630.93,126.19,0.07,1,1,1.12,0.63,0,2025-07-11 09:35:55,2
7286,1,383.0,0.0,0.37,41.29,600.83,630.96,126.19,0.07,1,1,1.12,0.63,0,2025-07-11 09:41:12,2
7287,1,398.0,0.0,0.4,41.32,600.86,630.99,126.2,0.08,1,1,1.12,0.63,0,2025-07-11 09:45:53,2
7288,1,411.0,0.0,0.44,41.36,600.9,631.03,126.21,0.09,1,1,1.12,0.63,0,2025-07-11 09:51:22,2
7289,1,421.0,0.0,0.47,41.39,600.93,631.06,126.21,0.09,1,1,1.12,0.63,0,2025-07-11 09:56:01,2
7290,1,431.0,0.0,0.51,41.43,600.97,631.1,126.22,0.1,1,1,1.12,0.63,0,2025-07-11 10:01:13,2
7291,1,442.0,0.0,0.54,41.46,601.0,631.13,126.23,0.11,1,1,1.12,0.63,0,2025-07-11 10:06:08,2
7292,1,460.0,0.0,0.58,41.5,601.04,631.17,126.23,0.12,1,1,1.12,0.63,0,2025-07-11 10:10:43,2
7293,1,472.0,0.0,0.62,41.54,601.08,631.21,126.24,0.12,1,1,1.12,0.63,0,2025-07-11 10:16:04,2
7294,1,476.0,0.0,0.66,41.58,601.12,631.25,126.25,0.13,1,1,1.12,0.63,0,2025-07-11 10:21:25,2
7295,1,494.0,0.0,0.7,41.62,601.16,631.29,126.26,0.14,1,1,1.12,0.63,0,2025-07-11 10:26:31,2
7296,1,493.0,0.0,0.74,41.66,601.2,631.33,126.27,0.15,1,1,1.12,0.63,0,2025-07-11 10:31:12,2
7297,1,513.0,0.0,0.78,41.7,601.24,631.37,126.27,0.16,1,1,1.12,0.63,0,2025-07-11 10:35:50,2
7298,1,520.0,0.0,0.82,41.74,601.28,631.41,126.28,0.16,1,1,1.12,0.63,0,2025-07-11 10:41:01,2
7299,1,536.0,0.0,0.87,41.79,601.33,631.46,126.29,0.17,1,1,1.12,0.63,0,2025-07-11 10:46:24,2
7300,1,549.0,0.0,0.91,41.83,601.37,631.5,126.3,0.18,1,1,1.12,0.63,0,2025-07-11 10:51:08,2
7301,1,553.0,0.0,0.96,41.88,601.42,631.55,126.31,0.19,1,1,1.12,0.63,0,2025-07-11 10:55:55,2
7302,1,557.0,0.0,1.0,41.92,601.46,631.59,126.32,0.2,1,1,1.12,0.63,0,2025-07-11 11:01:09,2
7303,1,559.0,0.0,1.05,41.97,601.51,631.64,126.33,0.21,1,1,1.12,0.63,0,2025-07-11 11:05:55,2
7304,1,570.0,0.0,1.1,42.02,601.56,631.69,126.34,0.22,1,1,1.12,0.63,0,2025-07-11 11:10:59,2
7305,1,583.0,0.0,1.15,42.07,601.61,631.74,126.35,0.23,1,1,1.12,0.63,0,2025-07-11 11:16:04,2
7306,1,594.0,0.0,1.19,42.11,601.65,631.78,126.36,0.24,1,1,1.12,0.63,0,2025-07-11 11:21:12,2
7307,1,604.0,0.0,1.24,42.16,601.7,631.83,126.37,0.25,1,1,1.12,0.63,0,2025-07-11 11:25:57,2
7308,1,612.0,0.0,1.3,42.22,601.76,631.89,126.38,0.26,1,1,1.12,0.63,0,2025-07-11 11:31:12,2
7309,1,621.0,0.0,1.35,42.27,601.81,631.94,126.39,0.27,1,1,1.12,0.63,0,2025-07-11 11:36:07,2
7310,1,631.0,0.0,1.4,42.32,601.86,631.99,126.4,0.28,1,1,1.12,0.63,0,2025-07-11 11:41:18,2
7311,1,636.0,0.0,1.45,42.37,601.91,632.04,126.41,0.29,1,1,1.12,0.63,0,2025-07-11 11:45:52,2
7312,1,636.0,0.0,1.5,42.42,601.96,632.09,126.42,0.3,1,1,1.12,0.63,0,2025-07-11 11:50:57,2
7313,1,641.0,0.0,1.56,42.48,602.02,632.15,126.43,0.31,1,1,1.12,0.63,0,2025-07-11 11:56:01,2
7314,1,652.0,0.0,1.61,42.53,602.07,632.2,126.44,0.32,1,1,1.12,0.63,0,2025-07-11 12:01:13,2
7315,1,652.0,0.0,1.67,42.59,602.13,632.26,126.45,0.33,1,1,1.12,0.63,0,2025-07-11 12:06:11,2
7316,1,661.0,0.0,1.72,42.64,602.18,632.31,126.46,0.34,1,1,1.12,0.63,0,2025-07-11 12:10:56,2
7317,1,660.0,0.0,1.77,42.69,602.23,632.36,126.47,0.35,1,1,1.12,0.63,0,2025-07-11 12:16:02,2
7318,1,663.0,0.0,1.83,42.75,602.29,632.42,126.48,0.37,1,1,1.12,0.63,0,2025-07-11 12:21:16,2
7319,1,666.0,0.0,1.89,42.81,602.35,632.48,126.5,0.38,1,1,1.12,0.63,0,2025-07-11 12:25:55,2
7320,1,672.0,0.0,1.94,42.86,602.4,632.53,126.51,0.39,1,1,1.12,0.63,0,2025-07-11 12:31:02,2
7321,1,678.0,0.0,2.0,42.92,602.46,632.59,126.52,0.4,1,1,1.12,0.63,0,2025-07-11 12:35:57,2
7322,1,688.0,0.0,2.05,42.97,602.51,632.64,126.53,0.41,1,1,1.12,0.63,0,2025-07-11 12:41:12,2
7323,1,685.0,0.0,2.11,43.03,602.57,632.7,126.54,0.42,1,1,1.12,0.63,0,2025-07-11 12:46:14,2
7324,1,691.0,0.0,2.17,43.09,602.63,632.76,126.55,0.43,1,1,1.12,0.63,0,2025-07-11 12:51:31,2
7325,1,692.0,0.0,2.23,43.15,602.69,632.82,126.56,0.45,1,1,1.12,0.63,0,2025-07-11 12:56:01,2
7326,1,607.0,0.0,2.28,43.2,602.74,632.87,126.57,0.46,1,1,1.12,0.63,0,2025-07-11 13:00:57,2
7327,1,614.0,0.0,2.33,43.25,602.79,632.92,126.58,0.47,1,1,1.12,0.63,0,2025-07-11 13:06:02,2
7328,2,777.0,0.0,2.39,43.31,602.85,632.98,126.6,0.48,1,1,1.12,0.63,1,2025-07-11 13:16:26,2
7329,2,498.0,0.0,2.45,43.37,602.91,633.04,126.61,0.49,1,1,1.12,0.63,1,2025-07-11 13:22:06,2
7330,2,349.0,0.0,2.49,43.41,602.95,633.08,126.62,0.5,1,1,1.12,0.63,1,2025-07-11 13:25:48,2
7331,2,718.0,0.0,2.53,43.45,602.99,633.12,126.62,0.51,1,1,1.12,0.63,1,2025-07-11 13:30:53,2
7332,2,778.0,0.0,2.59,43.51,603.05,633.18,126.64,0.52,1,1,1.12,0.63,1,2025-07-11 13:36:22,2
7333,1,726.0,0.0,2.64,43.56,603.1,633.23,126.65,0.53,1,1,1.12,0.63,1,2025-07-11 13:41:12,2
7334,1,712.0,0.0,2.7,43.62,603.16,633.29,126.66,0.54,1,1,1.12,0.63,1,2025-07-11 13:46:11,2
7335,1,780.0,0.0,2.75,43.67,603.21,633.34,126.67,0.55,1,1,1.12,0.63,1,2025-07-11 13:51:17,2
7336,1,780.0,0.0,2.84,43.76,603.3,633.43,126.69,0.57,1,1,1.12,0.63,1,2025-07-11 14:01:29,2
7337,1,410.0,0.0,2.88,43.8,603.34,633.47,126.69,0.58,1,1,1.12,0.63,1,2025-07-11 14:05:55,2
7338,1,677.0,0.0,2.93,43.85,603.39,633.52,126.7,0.59,1,1,1.12,0.63,1,2025-07-11 14:10:57,2
7339,1,419.0,0.0,2.97,43.89,603.43,633.56,126.71,0.59,1,1,1.12,0.63,1,2025-07-11 14:15:50,2
7340,1,464.0,0.0,3.02,43.94,603.48,633.61,126.72,0.6,1,1,1.12,0.63,1,2025-07-11 14:21:05,2
7341,1,303.0,0.0,3.05,43.97,603.51,633.64,126.73,0.61,1,1,1.12,0.63,1,2025-07-11 14:26:11,2
7342,1,453.0,0.0,3.09,44.01,603.55,633.68,126.74,0.62,1,1,1.12,0.63,1,2025-07-11 14:31:33,2
7343,1,332.0,0.0,3.13,44.05,603.59,633.72,126.74,0.63,1,1,1.12,0.63,1,2025-07-11 14:36:11,2
7344,1,661.0,0.0,3.17,44.09,603.63,633.76,126.75,0.63,1,1,1.12,0.63,1,2025-07-11 14:40:59,2
7345,1,448.0,0.0,3.2,44.12,603.66,633.79,126.76,0.64,1,1,1.12,0.63,1,2025-07-11 14:46:18,2
7346,1,451.0,0.0,3.24,44.16,603.7,633.83,126.77,0.65,1,1,1.12,0.63,1,2025-07-11 14:51:11,2
7347,1,0.0,0.0,3.25,44.17,603.71,633.84,126.77,0.65,1,1,1.12,0.63,2,2025-07-11 14:56:31,2
7348,1,730.0,0.0,3.28,44.2,603.74,633.87,126.77,0.66,1,1,1.12,0.63,2,2025-07-11 15:00:59,2
7349,1,406.0,0.0,3.33,44.25,603.79,633.92,126.78,0.67,1,1,1.12,0.63,2,2025-07-11 15:05:55,2
7350,1,512.0,0.0,3.38,44.3,603.84,633.97,126.79,0.68,1,1,1.12,0.63,2,2025-07-11 15:10:53,2
7351,1,552.0,0.0,3.43,44.35,603.89,634.02,126.8,0.69,1,1,1.12,0.63,2,2025-07-11 15:16:01,2
7352,1,455.0,0.0,3.47,44.39,603.93,634.06,126.81,0.69,1,1,1.12,0.63,2,2025-07-11 15:21:08,2
7353,1,628.0,0.0,3.51,44.43,603.97,634.1,126.82,0.7,1,1,1.12,0.63,2,2025-07-11 15:25:58,2
7354,1,551.0,0.0,3.56,44.48,604.02,634.15,126.83,0.71,1,1,1.12,0.63,2,2025-07-11 15:31:21,2
7355,1,558.0,0.0,3.6,44.52,604.06,634.19,126.84,0.72,1,1,1.12,0.63,2,2025-07-11 15:36:07,2
7356,1,654.0,0.0,3.66,44.58,604.12,634.25,126.85,0.73,1,1,1.12,0.63,2,2025-07-11 15:41:10,2
7357,1,688.0,0.0,3.71,44.63,604.17,634.3,126.86,0.74,1,1,1.12,0.63,2,2025-07-11 15:45:51,2
7358,1,472.0,0.0,3.76,44.68,604.22,634.35,126.87,0.75,1,1,1.12,0.63,2,2025-07-11 15:50:55,2
7359,1,585.0,0.0,3.81,44.73,604.27,634.4,126.88,0.76,1,1,1.12,0.63,2,2025-07-11 15:55:55,2
7360,1,436.0,0.0,3.84,44.76,604.3,634.43,126.89,0.77,1,1,1.12,0.63,2,2025-07-11 16:00:56,2
7361,1,336.0,0.0,3.88,44.8,604.34,634.47,126.89,0.78,1,1,1.12,0.63,2,2025-07-11 16:06:05,2
7362,1,293.0,0.0,3.9,44.82,604.36,634.49,126.9,0.78,1,1,1.12,0.63,2,2025-07-11 16:11:14,2
7363,1,574.0,0.0,3.94,44.86,604.4,634.53,126.91,0.79,1,1,1.13,0.63,2,2025-07-11 16:15:56,2
7364,1,544.0,0.0,3.99,44.91,604.45,634.58,126.92,0.8,1,1,1.13,0.63,2,2025-07-11 16:21:32,2
7365,1,362.0,0.0,4.03,44.95,604.49,634.62,126.92,0.81,1,1,1.13,0.63,2,2025-07-11 16:26:01,2
7366,1,434.0,0.0,4.06,44.98,604.52,634.65,126.93,0.81,1,1,1.13,0.63,2,2025-07-11 16:31:08,2
7367,1,303.0,0.0,4.09,45.01,604.55,634.68,126.94,0.82,1,1,1.13,0.63,2,2025-07-11 16:35:58,2
7368,1,281.0,0.0,4.12,45.04,604.58,634.71,126.94,0.82,1,1,1.13,0.63,2,2025-07-11 16:41:02,2
7369,1,222.0,0.0,4.14,45.06,604.6,634.73,126.95,0.83,1,1,1.13,0.63,2,2025-07-11 16:46:11,2
7370,1,358.0,0.0,4.16,45.08,604.62,634.75,126.95,0.83,1,1,1.13,0.63,2,2025-07-11 16:51:12,2
7371,1,245.0,0.0,4.18,45.1,604.64,634.77,126.95,0.84,1,1,1.13,0.63,2,2025-07-11 16:56:12,2
7372,1,200.0,0.0,4.2,45.12,604.66,634.79,126.96,0.84,1,1,1.13,0.63,2,2025-07-11 17:01:25,2
7373,1,354.0,0.0,4.22,45.14,604.68,634.81,126.96,0.84,1,1,1.13,0.63,2,2025-07-11 17:05:47,2
7374,1,388.0,0.0,4.25,45.17,604.71,634.84,126.97,0.85,1,1,1.13,0.63,2,2025-07-11 17:11:33,2
7375,1,217.0,0.0,4.28,45.2,604.74,634.87,126.97,0.86,1,1,1.13,0.63,2,2025-07-11 17:15:56,2
7376,1,142.0,0.0,4.29,45.21,604.75,634.88,126.98,0.86,1,1,1.13,0.63,2,2025-07-11 17:21:02,2
7377,1,118.0,0.0,4.3,45.22,604.76,634.89,126.98,0.86,1,1,1.13,0.63,2,2025-07-11 17:26:25,2
7378,1,101.0,0.0,4.31,45.23,604.77,634.9,126.98,0.86,1,1,1.13,0.63,2,2025-07-11 17:31:12,2
7379,1,109.0,0.0,4.32,45.24,604.78,634.91,126.98,0.86,1,1,1.13,0.63,2,2025-07-11 17:36:11,2
7380,1,184.0,0.0,4.33,45.25,604.79,634.92,126.98,0.87,1,1,1.13,0.63,2,2025-07-11 17:41:07,2
7381,1,225.0,0.0,4.35,45.27,604.81,634.94,126.99,0.87,1,1,1.13,0.63,2,2025-07-11 17:46:01,2
7382,1,438.0,0.0,4.38,45.3,604.84,634.97,126.99,0.88,1,1,1.13,0.63,2,2025-07-11 17:51:08,2
7383,1,177.0,0.0,4.41,45.33,604.87,635.0,127.0,0.88,1,1,1.13,0.63,2,2025-07-11 17:56:01,2
7384,1,96.0,0.0,4.42,45.34,604.88,635.01,127.0,0.88,1,1,1.13,0.63,3,2025-07-11 18:01:02,2
7385,1,83.0,0.0,4.42,45.34,604.88,635.01,127.0,0.88,1,1,1.13,0.63,3,2025-07-11 18:06:02,2
7386,1,39.0,0.0,4.43,45.35,604.89,635.02,127.0,0.89,1,1,1.13,0.63,3,2025-07-11 18:11:16,2
7387,1,39.0,0.0,4.43,45.35,604.89,635.02,127.0,0.89,1,1,1.13,0.63,3,2025-07-11 18:16:21,2
7388,1,39.0,0.0,4.44,45.36,604.9,635.03,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:21:21,2
7389,1,39.0,0.0,4.44,45.36,604.9,635.03,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:26:11,2
7390,1,39.0,0.0,4.44,45.36,604.9,635.03,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:30:56,2
7391,1,39.0,0.0,4.44,45.36,604.9,635.03,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:35:56,2
7392,1,39.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:41:32,2
7393,1,39.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:46:01,2
7394,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:51:14,2
7395,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 18:55:57,2
7396,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:02:15,2
7397,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:06:01,2
7398,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:10:48,2
7399,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:10:56,2
7400,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:11:13,2
7401,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:11:52,2
7402,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:12:05,2
7403,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:15:51,2
7404,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:26:04,2
7405,1,0.0,0.0,4.45,45.37,604.91,635.04,127.01,0.89,1,1,1.13,0.63,3,2025-07-11 19:31:05,2
7406,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:02:54,2
7407,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:03:41,2
7408,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:04:11,2
7409,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:04:31,2
7410,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:04:41,2
7411,3,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,0,1,1.13,0.63,3,2025-07-12 07:05:51,2
7412,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:11:01,2
7413,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:16:02,2
7414,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:21:13,2
7415,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:25:57,2
7416,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:31:12,2
7417,1,0.0,0.0,0.0,45.37,604.91,635.04,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:36:36,2
7418,1,0.0,0.0,0.0,45.38,604.92,635.05,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:41:15,2
7419,1,0.0,0.0,0.0,45.38,604.92,635.05,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:46:01,2
7420,1,0.0,0.0,0.0,45.39,604.93,635.06,127.01,0.0,1,1,1.13,0.63,3,2025-07-12 07:55:57,2
7421,1,39.0,0.0,0.02,45.39,604.93,635.06,127.01,0.0,1,1,1.13,0.63,0,2025-07-12 08:01:02,2
