id;date;pV1Curr;pV4Curr;pac;pV1Power;pV4Power;deviceTemp;rGridVolt;totalPVEnergy
7265;05/06/2025 19:25;56;60.02;3.99;227.9;0.88;0;0;68.2
7266;05/06/2025 19:30;58;61.73;4;227.7;0.92;0;0;67.1
7267;05/06/2025 19:35;76;80.64;4;228.8;1.22;0;0;66.1
7268;05/06/2025 19:40;79;84.24;4.01;227.9;1.29;0;0;65.3
7269;05/06/2025 19:45;73;77.71;4.01;228.4;1.19;0;0;65.3
7270;05/06/2025 19:50;56;59.24;4.02;226.5;0.91;0;0;65.1
7271;05/06/2025 19:55;70;75.1;4.03;227.3;1.15;0;0;65.3
7272;05/06/2025 20:00;39;40.51;4.03;225.4;0.64;0;0;63.3
7273;05/06/2025 20:05;39;40.38;4.03;229.2;0.63;0;0;64.1
7274;05/06/2025 20:10;39;40.51;4.04;228.6;0.63;0;0;64.3
7275;05/06/2025 20:15;39;40.38;4.04;229.4;0.63;0;0;64.1
7276;05/06/2025 20:20;39;40.38;4.04;228.6;0.63;0;0;64.1
7277;05/06/2025 20:25;39;40.36;4.05;229.4;0.62;0;0;65.1
7278;05/06/2025 20:30;39;40.38;4.05;229.4;0.63;0;0;64.1
7279;05/06/2025 20:35;39;40.51;4.05;227.7;0.63;0;0;64.3
7280;05/06/2025 20:40;39;40.49;4.06;229.4;0.62;0;0;65.3
7281;05/06/2025 20:45;39;40.51;4.06;228.6;0.63;0;0;64.3
7282;05/06/2025 20:50;39;40.45;4.06;229.4;0.64;0;0;63.2
7283;05/06/2025 20:55;39;40.49;4.06;229.2;0.62;0;0;65.3
7284;05/06/2025 21:00;39;40.51;4.07;227.5;0.63;0;0;64.3
7285;05/06/2025 21:05;0;0;4.07;231.1;0;0;0;66.1
7286;05/06/2025 21:10;0;0;4.07;232.4;0;0;0;62.8
7287;05/06/2025 21:15;0;0;4.07;233.3;0;0;0;63.6
7288;05/06/2025 21:20;0;0;4.07;231.1;0;0;0;66.7
7289;05/06/2025 21:25;0;0;4.07;232.8;0;0;0;63.2
7290;05/06/2025 21:30;0;0;4.07;233.9;0;0;0;61.4
7291;06/06/2025 21:30;0;0;4.07;233.9;0;0;0;61.4
7292;07/06/2025 8:00;65;68.58;0.02;232;1.01;0;0;67.9
7293;06/06/2025 8:05;69;73.33;0.03;233;1.08;0;0;67.9
7294;06/06/2025 8:10;51;53.79;0.03;233.3;0.82;0;0;65.6
7295;06/06/2025 8:15;51;53.95;0.04;232.6;0.81;0;0;66.6
7296;06/06/2025 8:20;55;58.38;0.04;231.8;0.89;0;0;65.6
7297;06/06/2025 8:25;64;67.4;0.05;233;1;0;0;67.4
7298;06/06/2025 8:30;65;68.6;0.05;234.5;1.03;0;0;66.6
7299;06/06/2025 8:35;78;82.76;0.06;231.1;1.21;0;0;68.4
7300;06/06/2025 8:40;232;248.33;0.07;231.3;3.43;0;0;72.4
7301;06/06/2025 8:45;267;285.91;0.09;232.6;4.18;0;0;68.4
7302;06/06/2025 8:50;249;266.08;0.11;231.3;3.89;0;0;68.4
7303;06/06/2025 8:55;178;190.74;0.13;230.3;2.83;0;0;67.4
7304;06/06/2025 9:00;293;314.74;0.15;233;4.74;0;0;66.4
7305;06/06/2025 9:05;311;328.54;0.17;232.4;4.86;0;0;67.6
7306;06/06/2025 9:10;329;346.44;0.2;233.7;5.14;0;0;67.4
7307;06/06/2025 9:15;344;363.64;0.23;232.2;5.46;0;0;66.6
7308;06/06/2025 9:20;356;376.96;0.26;233;5.66;0;0;66.6
7309;06/06/2025 9:25;375;395.74;0.29;232.4;5.96;0;0;66.4
7310;06/06/2025 9:56;0;0;0.47;233.9;0;0;0;78.8
7311;06/06/2025 9:57;0;0;0.47;233.5;0;0;0;78.8
7312;06/06/2025 10:00;409;430.99;0.47;232.8;6.54;0;0;65.9
7313;06/06/2025 10:05;499;526.72;0.51;231.8;8.23;0;0;64
7314;06/06/2025 10:36;656;691.25;0.7;231.6;11.06;0;0;62.5
7315;06/06/2025 10:37;644;682.82;0.7;230.9;10.57;0;0;64.6
7316;06/06/2025 10:37;521;550.51;0.71;232;8.78;0;0;62.7
7317;06/06/2025 11:10;662;701.9;0.93;233.5;10.95;0;0;64.1
7318;06/06/2025 11:15;653;689.65;0.98;232.8;10.61;0;0;65
7319;06/06/2025 11:47;704;744.37;1.3;231.6;11.16;0;0;66.7
7320;06/06/2025 11:48;660;698.94;1.3;232;10.37;0;0;67.4
7321;06/06/2025 11:48;595;629.52;1.31;232;9.76;0;0;64.5
7322;06/06/2025 11:50;648;685.54;1.32;231.6;10.83;0;0;63.3
7323;06/06/2025 11:55;755;794.88;1.37;234.1;12.42;0;0;64
7324;06/06/2025 12:00;670;708.86;1.43;233.3;10.99;0;0;64.5
7325;06/06/2025 12:05;418;441.83;1.48;234.5;6.85;0;0;64.5
7326;06/06/2025 12:10;531;561.63;1.52;234.5;8.37;0;0;67.1
7327;06/06/2025 12:15;780;826.67;1.57;233;12.32;0;0;67.1
7328;06/06/2025 12:20;519;548.68;1.61;230.9;8.6;0;0;63.8
7329;06/06/2025 12:25;589;623.51;1.66;231.3;9.85;0;0;63.3
7330;06/06/2025 12:30;370;390.98;1.7;230.3;5.96;0;0;65.6
7331;06/06/2025 12:35;596;630.36;1.74;232;9.58;0;0;65.8
7332;06/06/2025 12:40;466;494.42;1.79;231.6;7.63;0;0;64.8
7333;06/06/2025 12:45;564;596.81;1.84;233.9;9.21;0;0;64.8
7334;06/06/2025 12:50;529;559.53;1.89;232;8.77;0;0;63.8
7335;06/06/2025 12:55;623;658.37;1.93;229.9;10.16;0;0;64.8
7336;06/06/2025 13:00;771;815.84;2;232;11.91;0;0;68.5
7337;06/06/2025 13:05;660;698.7;2.05;231.3;10.01;0;0;69.8
7338;06/06/2025 13:10;764;806.42;2.12;233;12.2;0;0;66.1
7339;06/06/2025 13:15;767;811.47;2.18;233;12.37;0;0;65.6
7340;06/06/2025 13:20;487;516.21;2.21;233.5;7.24;0;0;71.3
7341;06/06/2025 13:25;780;833.8;2.27;235.6;12.19;0;0;68.4
7342;06/06/2025 13:30;780;839.8;2.32;235.6;12.46;0;0;67.4
7343;06/06/2025 13:35;449;474.75;2.37;233.9;7.5;0;0;63.3
7344;06/06/2025 13:40;388;410.8;2.41;233.7;6.32;0;0;65
7345;06/06/2025 13:45;359;379.41;2.44;233;5.74;0;0;66.1
7346;06/06/2025 13:50;453;478.34;2.49;233.9;7.15;0;0;66.9
7347;06/06/2025 13:55;486;514.68;2.52;234.7;7.81;0;0;65.9
7348;06/06/2025 14:00;595;627.91;2.57;233;9.72;0;0;64.6
7349;06/06/2025 14:05;699;739.38;2.62;232.2;10.97;0;0;67.4
7350;06/06/2025 14:10;472;500.25;2.68;230.1;7.78;0;0;64.3
7351;06/06/2025 14:15;359;379.47;2.71;231.1;5.92;0;0;64.1
7352;06/06/2025 14:20;520;548.96;2.74;234.1;8.28;0;0;66.3
7353;06/06/2025 14:25;317;334.26;2.77;232.4;5.08;0;0;65.8
7354;06/06/2025 14:30;228;244.19;2.8;230.9;3.78;0;0;64.6
7355;06/06/2025 14:35;262;279.6;2.82;232.8;4.13;0;0;67.7
7356;06/06/2025 14:40;354;374.64;2.84;233.5;5.6;0;0;66.9
7357;06/06/2025 14:45;582;616.5;2.88;234.5;9.47;0;0;65.1
7358;06/06/2025 14:50;412;434.26;2.93;233.5;6.64;0;0;65.4
7359;06/06/2025 14:55;262;280.54;2.96;233.3;4.15;0;0;67.6
7360;06/06/2025 15:00;417;440.23;2.99;233;6.61;0;0;66.6
7361;06/06/2025 15:05;192;206.1;3.01;230.5;3.09;0;0;66.7
7362;06/06/2025 15:10;319;336.47;3.03;232.8;4.97;0;0;67.7
7363;06/06/2025 15:15;298;320.16;3.06;233;4.8;0;0;66.7
7364;06/06/2025 15:20;243;260.8;3.08;233.9;3.91;0;0;66.7
7365;06/06/2025 15:25;239;256.13;3.1;234.7;3.84;0;0;66.7
7366;06/06/2025 15:30;197;210.46;3.12;231.8;3.16;0;0;66.6
7367;06/06/2025 15:35;193;206.77;3.14;232.2;3.1;0;0;66.7
7368;06/06/2025 15:40;144;153.45;3.15;231.8;2.27;0;0;67.6
7369;06/06/2025 15:45;131;140.38;3.16;235;2.14;0;0;65.6
7370;06/06/2025 15:50;160;171.87;3.18;232.2;2.62;0;0;65.6
7371;06/06/2025 15:55;239;255.56;3.19;231.3;3.72;0;0;68.7
7372;06/06/2025 16:00;170;181.17;3.21;232.2;2.68;0;0;67.6
7373;06/06/2025 16:05;228;242.23;3.23;234.7;3.61;0;0;67.1
7374;06/06/2025 16:10;246;263.07;3.25;234.1;3.95;0;0;66.6
7375;06/06/2025 16:15;194;207.32;3.27;236.4;3.17;0;0;65.4
7376;06/06/2025 16:20;235;252.13;3.29;233.5;3.78;0;0;66.7
7377;06/06/2025 16:25;340;360.97;3.31;233.3;5.42;0;0;66.6
7378;06/06/2025 16:30;159;169.83;3.33;231.1;2.55;0;0;66.6
7379;06/06/2025 16:35;195;208.77;3.35;230.7;3.13;0;0;66.7
7380;06/06/2025 16:40;286;306;3.37;231.1;4.52;0;0;67.7
7381;06/06/2025 16:45;329;347.93;3.39;232;5.32;0;0;65.4
7382;06/06/2025 16:50;245;262.29;3.42;231.1;3.88;0;0;67.6
7383;06/06/2025 16:55;267;286.37;3.44;231.8;4.23;0;0;67.7
7384;06/06/2025 17:00;292;312.59;3.46;232.6;4.55;0;0;68.7
7385;06/06/2025 17:05;172;184.34;3.47;233.9;2.81;0;0;65.6
7386;06/06/2025 17:10;167;178.73;3.5;229;2.64;0;0;67.7
7387;06/06/2025 17:15;150;160.89;3.51;229.4;2.38;0;0;67.6
7388;06/06/2025 17:20;114;121.21;3.52;231.3;1.82;0;0;66.6
7389;06/06/2025 17:25;205;220.03;3.53;231.3;3.25;0;0;67.7
7390;06/06/2025 17:30;145;154.51;3.55;229.6;2.32;0;0;66.6
7391;06/06/2025 17:35;189;202.46;3.56;230.1;3.04;0;0;66.6
7392;06/06/2025 17:40;168;179.15;3.58;230.1;2.69;0;0;66.6
7393;06/06/2025 17:45;183;196.1;3.59;228.4;2.94;0;0;66.7
7394;06/06/2025 17:50;126;134.53;3.6;229.2;2.02;0;0;66.6
7395;06/06/2025 17:55;144;153.41;3.62;230.5;2.3;0;0;66.7
7396;06/06/2025 18:00;181;193.14;3.63;229.2;2.9;0;0;66.6
7397;06/06/2025 18:05;135;144.74;3.64;231.8;2.17;0;0;66.7
7398;06/06/2025 18:10;118;125.95;3.66;230.9;1.92;0;0;65.6
7399;06/06/2025 18:15;108;115.1;3.66;229.2;1.76;0;0;65.4
7400;06/06/2025 18:20;81;86.53;3.67;228.4;1.28;0;0;67.6
7401;06/06/2025 18:25;110;117.39;3.68;230.3;1.76;0;0;66.7
7402;06/06/2025 18:30;101;107.26;3.69;230.5;1.64;0;0;65.4
7403;06/06/2025 18:35;103;109.22;3.7;231.3;1.64;0;0;66.6
7404;06/06/2025 18:40;76;80.75;3.71;229.9;1.25;0;0;64.6
7405;06/06/2025 18:45;39;40.67;3.71;228.8;0.62;0;0;65.6
7406;06/06/2025 18:50;39;40.36;3.71;230.1;0.62;0;0;65.1
7407;06/06/2025 18:55;39;40.67;3.72;229.4;0.62;0;0;65.6
7408;06/06/2025 19:00;48;50.69;3.72;230.5;0.74;0;0;68.5
7409;06/06/2025 19:05;54;57.55;3.72;229.9;0.88;0;0;65.4
7410;06/06/2025 19:10;39;40.7;3.73;230.9;0.63;0;0;64.6
7411;06/06/2025 19:15;39;40.64;3.73;230.9;0.63;0;0;64.5
7412;06/06/2025 19:20;39;40.49;3.74;230.7;0.62;0;0;65.3
7413;06/06/2025 19:25;39;40.7;3.74;231.1;0.63;0;0;64.6
7414;06/06/2025 19:30;39;40.64;3.74;232.2;0.64;0;0;63.5
7415;06/06/2025 19:35;39;40.64;3.74;233.7;0.63;0;0;64.5
7416;06/06/2025 19:40;39;40.7;3.75;233.5;0.64;0;0;63.6
7417;06/06/2025 19:45;39;40.76;3.75;228.6;0.65;0;0;62.7
7418;06/06/2025 19:50;39;40.59;3.75;227.7;0.66;0;0;61.5
7419;06/06/2025 19:55;39;40.76;3.76;227.5;0.65;0;0;62.7
7420;06/06/2025 20:00;39;40.7;3.76;228.4;0.64;0;0;63.6
7421;06/06/2025 20:05;39;40.59;3.76;229.9;0.66;0;0;61.5
7422;06/06/2025 20:10;39;40.76;3.77;229.2;0.65;0;0;62.7
7423;06/06/2025 20:15;39;40.64;3.77;229;0.64;0;0;63.5
7424;06/06/2025 20:20;39;40.76;3.77;228.6;0.65;0;0;62.7
7425;06/06/2025 20:25;39;40.76;3.78;228.8;0.65;0;0;62.7
7426;06/06/2025 20:30;39;40.63;3.78;228.4;0.65;0;0;62.5
7427;06/06/2025 20:35;39;40.63;3.78;229.4;0.65;0;0;62.5
7428;06/06/2025 20:40;39;40.59;3.79;229;0.66;0;0;61.5
7429;06/06/2025 20:45;39;40.63;3.79;228.4;0.65;0;0;62.5
7430;06/06/2025 20:50;39;40.13;3.79;225.8;0.64;0;0;62.7
7431;06/06/2025 20:55;39;40.59;3.8;226.9;0.66;0;0;61.5
7432;06/06/2025 21:00;39;40.63;3.8;228.2;0.65;0;0;62.5
7433;06/06/2025 21:05;39;40.7;3.8;228.4;0.64;0;0;63.6
7434;06/06/2025 21:10;39;40.76;3.81;229.4;0.65;0;0;62.7
7435;06/06/2025 21:15;39;40.63;3.81;228.6;0.65;0;0;62.5
7436;07/06/2025 21:15;39;40.63;3.81;228.6;0.65;0;0;62.5
7437;08/06/2025 8:00;0;0;0;231.6;0;0;0;72.1
7438;07/06/2025 8:05;39;40.59;0;231.6;0.66;0;0;61.5
7439;07/06/2025 8:10;39;40.59;0;231.6;0.66;0;0;61.5
7440;07/06/2025 8:15;39;40.59;0;230.3;0.66;0;0;61.5
7441;07/06/2025 8:20;39;40.59;0.01;227.9;0.66;0;0;61.5
7442;07/06/2025 8:25;39;40.59;0.01;226.7;0.66;0;0;61.5
7443;07/06/2025 8:30;39;40.59;0.01;226.7;0.66;0;0;61.5
7444;07/06/2025 8:35;46;48.74;0.02;227.1;0.79;0;0;61.7
7445;07/06/2025 8:40;66;69.22;0.02;226;1.03;0;0;67.2
7446;07/06/2025 8:45;77;81.67;0.03;228.4;1.23;0;0;66.4
7447;07/06/2025 8:50;95;101.77;0.03;227.1;1.51;0;0;67.4
7448;07/06/2025 8:55;96;102.3;0.04;228.4;1.5;0;0;68.2
7449;07/06/2025 9:00;101;107.84;0.05;229;1.6;0;0;67.4
7450;07/06/2025 9:05;119;126.63;0.06;228.2;1.91;0;0;66.3
7451;07/06/2025 9:10;142;151.85;0.07;228.2;2.22;0;0;68.4
7452;07/06/2025 9:15;171;182.78;0.09;227.3;2.72;0;0;67.2
7453;07/06/2025 9:20;466;492.69;0.1;229;7.31;0;0;67.4
7454;07/06/2025 9:25;227;243.59;0.12;228.4;3.51;0;0;69.4
7455;07/06/2025 9:30;204;217.73;0.14;227.5;3.24;0;0;67.2
7456;07/06/2025 9:35;231;247.3;0.16;229.2;3.73;0;0;66.3
7457;07/06/2025 9:40;225;241.29;0.18;229.4;3.58;0;0;67.4
7458;07/06/2025 9:45;449;473.33;0.21;229.2;6.84;0;0;69.2
7459;07/06/2025 9:50;299;321.38;0.24;227.3;4.84;0;0;66.4
7460;07/06/2025 9:55;333;351.91;0.27;229.6;5.16;0;0;68.2
7461;07/06/2025 10:00;454;480.85;0.29;230.9;7.03;0;0;68.4
7462;07/06/2025 10:05;248;265.6;0.32;226.7;4;0;0;66.4
7463;07/06/2025 10:10;244;261.62;0.34;229.4;3.94;0;0;66.4
7464;07/06/2025 10:15;219;234.39;0.36;229.9;3.53;0;0;66.4
7465;07/06/2025 10:20;237;253.02;0.38;230.5;3.71;0;0;68.2
7466;07/06/2025 10:25;285;305.75;0.4;229.2;4.47;0;0;68.4
7467;07/06/2025 10:30;304;322.85;0.43;228.2;4.72;0;0;68.4
7468;07/06/2025 10:35;539;569.53;0.46;230.5;8.45;0;0;67.4
7469;07/06/2025 10:40;293;314.26;0.48;229.4;4.74;0;0;66.3
7470;07/06/2025 10:45;307;327.03;0.51;230.7;4.97;0;0;65.8
7471;07/06/2025 10:50;260;278.47;0.54;231.1;4.15;0;0;67.1
7472;07/06/2025 10:55;220;236.69;0.56;231.1;3.57;0;0;66.3
7473;07/06/2025 11:00;227;243.44;0.58;231.3;3.58;0;0;68
7474;07/06/2025 11:05;202;217.06;0.6;232.4;3.23;0;0;67.2
7475;07/06/2025 11:10;206;220.32;0.61;232.8;3.24;0;0;68
7476;07/06/2025 11:15;191;204.25;0.63;230.7;3.09;0;0;66.1
7477;07/06/2025 11:20;294;315.52;0.65;232;4.64;0;0;68
7478;07/06/2025 11:25;277;296.79;0.68;233.5;4.49;0;0;66.1
7479;07/06/2025 11:30;319;336.84;0.7;233;5.02;0;0;67.1
7480;07/06/2025 11:35;229;246.64;0.72;230.9;3.72;0;0;66.3
7481;07/06/2025 11:40;194;207.34;0.74;232;3.09;0;0;67.1
7482;07/06/2025 11:45;243;260.74;0.76;234.3;3.88;0;0;67.2
7483;07/06/2025 11:50;360;380.35;0.78;235.2;5.66;0;0;67.2
7484;07/06/2025 11:55;452;478.46;0.82;234.3;7.12;0;0;67.2
7485;07/06/2025 12:00;460;486.64;0.86;235;7.34;0;0;66.3
7486;07/06/2025 12:05;405;428.36;0.89;232.6;6.58;0;0;65.1
7487;07/06/2025 12:10;437;461.71;0.93;233.5;6.77;0;0;68.2
7488;07/06/2025 12:15;568;600.76;0.97;235.4;9.2;0;0;65.3
7489;07/06/2025 12:20;584;619.24;1.01;235;9.34;0;0;66.3
7490;07/06/2025 12:25;527;557.4;1.06;234.1;8.89;0;0;62.7
7491;07/06/2025 12:30;501;529.55;1.11;234.5;8.21;0;0;64.5
7492;07/06/2025 12:35;628;663.45;1.16;235;10.16;0;0;65.3
7493;07/06/2025 12:40;659;697.87;1.21;235.6;10.99;0;0;63.5
7494;07/06/2025 12:45;739;781.85;1.27;234.7;12.57;0;0;62.2
7495;07/06/2025 12:50;780;825.65;1.32;233.9;12.25;0;0;67.4
7496;07/06/2025 12:55;775;819.84;1.38;232.8;12.2;0;0;67.2
7497;07/06/2025 13:00;770;814.83;1.44;231.1;12.29;0;0;66.3
7498;07/06/2025 13:05;775;819.8;1.51;232.2;12.44;0;0;65.9
7499;07/06/2025 13:10;609;644.8;1.57;232;10.4;0;0;62
7500;07/06/2025 13:15;775;819.46;1.63;232.6;12.53;0;0;65.4
7501;07/06/2025 13:20;764;808.99;1.69;233;12.74;0;0;63.5
7502;07/06/2025 13:25;694;733.26;1.75;232.6;12.1;0;0;60.6
7503;07/06/2025 13:30;571;603.82;1.81;230.9;9.42;0;0;64.1
7504;07/06/2025 13:35;780;825.9;1.87;231.6;12.11;0;0;68.2
7505;07/06/2025 13:40;557;591.55;1.92;231.6;9.36;0;0;63.2
7506;07/06/2025 13:45;480;507.76;1.97;231.1;7.86;0;0;64.6
7507;07/06/2025 13:50;429;551.66;2.02;232.2;8.03;0;0;68.7
7508;07/06/2025 13:55;212;226.56;2.08;230.7;3.54;0;0;64
7509;07/06/2025 14:00;776;817.66;2.09;231.3;12.56;0;0;65.1
7510;07/06/2025 14:05;777;822.56;2.15;232.8;12.15;0;0;67.7
7511;07/06/2025 14:10;573;605.95;2.2;231.6;9.38;0;0;64.6
7512;07/06/2025 14:15;659;697.88;2.26;232;11.22;0;0;62.2
7513;07/06/2025 14:20;589;623.6;2.31;231.3;9.93;0;0;62.8
7514;07/06/2025 14:25;379;400.52;2.36;230.5;6.2;0;0;64.6
7515;07/06/2025 14:30;774;821.18;2.43;232.4;12.33;0;0;66.6
7516;07/06/2025 14:35;764;808.97;2.49;232.6;12.78;0;0;63.3
7517;07/06/2025 14:40;547;578.34;2.55;233.3;8.48;0;0;68.2
7518;07/06/2025 14:45;0;0;2.6;229.4;0;0;0;79.8
7519;07/06/2025 14:50;770;814.72;2.63;233.9;12.81;0;0;63.6
7520;07/06/2025 14:55;638;674.78;2.68;233;10.66;0;0;63.3
7521;07/06/2025 15:00;418;441.94;2.73;232.6;6.82;0;0;64.8
7522;07/06/2025 15:05;774;821.31;2.78;233;12.52;0;0;65.6
7523;07/06/2025 15:10;756;799.83;2.85;230.3;11.92;0;0;67.1
7524;07/06/2025 15:15;772;816.64;2.91;232.8;12.76;0;0;64
7525;07/06/2025 15:20;775;819.38;2.97;231.6;12.34;0;0;66.4
7526;07/06/2025 15:25;773;817.38;3.04;232;12.46;0;0;65.6
7527;07/06/2025 15:30;776;820.42;3.1;235.6;12.92;0;0;63.5
7528;07/06/2025 15:35;570;604.8;3.15;234.5;9.6;0;0;63
7529;07/06/2025 15:40;693;733.7;3.21;234.3;11.5;0;0;63.8
7530;07/06/2025 15:45;560;590.79;3.26;235;9.26;0;0;63.8
7531;07/06/2025 15:50;641;678.6;3.31;236.7;10.44;0;0;65
7532;07/06/2025 15:55;716;758.75;3.37;235.4;11.93;0;0;63.6
7533;07/06/2025 16:00;655;692.73;3.43;235.6;10.74;0;0;64.5
7534;07/06/2025 16:05;652;688.86;3.48;236.9;10.68;0;0;64.5
7535;07/06/2025 16:10;619;653.42;3.53;236.9;10.29;0;0;63.5
7536;07/06/2025 16:15;591;626.62;3.58;236;9.7;0;0;64.6
7537;07/06/2025 16:20;579;612.78;3.63;235;9.65;0;0;63.5
7538;07/06/2025 16:25;563;594.69;3.68;236;9.22;0;0;64.5
7539;07/06/2025 16:30;548;579.86;3.73;233.7;8.99;0;0;64.5
7540;07/06/2025 16:35;540;573.34;3.77;234.3;8.74;0;0;65.6
7541;07/06/2025 16:40;523;552.77;3.82;234.3;8.57;0;0;64.5
7542;07/06/2025 16:45;510;540.27;3.86;233.5;8.1;0;0;66.7
7543;07/06/2025 16:50;497;525.82;3.9;233.5;8.04;0;0;65.4
7544;07/06/2025 16:55;486;514.96;3.94;233.7;7.85;0;0;65.6
7545;07/06/2025 17:00;471;496.39;3.98;235.8;7.59;0;0;65.4
7546;07/06/2025 17:05;452;477.57;4.02;233.3;7.16;0;0;66.7
7547;07/06/2025 17:10;452;478.69;4.06;235.8;7.41;0;0;64.6
7548;07/06/2025 17:15;440;464.34;4.1;236;7.1;0;0;65.4
7549;07/06/2025 17:20;431;455.62;4.13;234.3;6.74;0;0;67.6
7550;07/06/2025 17:25;415;438.89;4.17;234.1;6.58;0;0;66.7
7551;07/06/2025 17:30;398;421.09;4.2;233;6.22;0;0;67.7
7552;07/06/2025 17:35;347;367.52;4.23;234.1;5.51;0;0;66.7
7553;07/06/2025 17:40;293;314.82;4.26;233.3;4.72;0;0;66.7
7554;07/06/2025 17:45;277;296.92;4.29;232.8;4.54;0;0;65.4
7555;07/06/2025 17:50;390;412.25;4.32;233.3;6.19;0;0;66.6
7556;07/06/2025 17:55;379;400.87;4.35;232.2;6.01;0;0;66.7
7557;07/06/2025 18:00;407;431.25;4.38;232.6;6.37;0;0;67.7
7558;07/06/2025 18:05;371;391.75;4.41;233;5.99;0;0;65.4
7559;07/06/2025 18:10;292;312.35;4.44;234.1;4.69;0;0;66.6
7560;07/06/2025 18:15;330;348.66;4.46;233.5;5.15;0;0;67.7
7561;07/06/2025 18:20;288;306.82;4.49;231.1;4.6;0;0;66.7
7562;07/06/2025 18:25;256;274.46;4.51;230.9;4.06;0;0;67.6
7563;07/06/2025 18:30;209;223.11;4.53;230.9;3.35;0;0;66.6
7564;07/06/2025 18:35;117;124.49;4.55;230.7;1.93;0;0;64.5
7565;07/06/2025 18:40;100;106.72;4.56;229.4;1.6;0;0;66.7
7566;07/06/2025 18:45;110;117.8;4.57;228.8;1.74;0;0;67.7
7567;07/06/2025 18:50;129;137.4;4.58;229.9;2.06;0;0;66.7
7568;07/06/2025 18:55;125;133.2;4.59;232;2;0;0;66.6
7569;07/06/2025 19:00;123;132.02;4.6;232.8;1.95;0;0;67.7
7570;07/06/2025 19:05;109;116.27;4.61;234.5;1.72;0;0;67.6
7571;07/06/2025 19:10;96;102.9;4.62;233;1.52;0;0;67.7
7572;07/06/2025 19:15;80;85.92;4.62;232.8;1.33;0;0;64.6
7573;07/06/2025 19:20;75;80.04;4.63;232;1.2;0;0;66.7
7574;07/06/2025 19:25;68;72.59;4.64;232.2;1.09;0;0;66.6
7575;07/06/2025 19:30;55;58.38;4.64;233.3;0.89;0;0;65.6
7576;07/06/2025 19:35;41;43.95;4.64;235.2;0.67;0;0;65.6
7577;07/06/2025 19:40;39;40.7;4.65;233.7;0.63;0;0;64.6
7578;07/06/2025 19:45;39;40.7;4.65;227.9;0.63;0;0;64.6
7579;07/06/2025 19:50;39;40.7;4.65;227.5;0.64;0;0;63.6
7580;07/06/2025 19:55;39;40.64;4.66;228.8;0.63;0;0;64.5
7581;07/06/2025 20:00;39;40.67;4.66;231.1;0.62;0;0;65.6
7582;07/06/2025 20:05;39;40.7;4.66;231.1;0.63;0;0;64.6
7583;07/06/2025 20:10;39;40.7;4.67;231.3;0.63;0;0;64.6
7584;07/06/2025 20:15;39;40.55;4.67;233;0.62;0;0;65.4
7585;07/06/2025 20:20;39;40.7;4.67;232.4;0.63;0;0;64.6
7586;07/06/2025 20:25;39;40.51;4.68;231.3;0.63;0;0;64.3
7587;07/06/2025 20:30;39;40.7;4.68;232.6;0.63;0;0;64.6
7588;07/06/2025 20:35;39;40.7;4.68;232.2;0.63;0;0;64.6
7589;07/06/2025 20:40;39;40.7;4.69;232.2;0.64;0;0;63.6
7590;07/06/2025 20:45;39;40.64;4.69;232.2;0.63;0;0;64.5
7591;07/06/2025 20:50;39;40.67;4.69;231.8;0.62;0;0;65.6
7592;07/06/2025 20:55;39;40.64;4.7;232.4;0.63;0;0;64.5
7593;07/06/2025 21:00;39;40.64;4.7;231.8;0.63;0;0;64.5
7594;07/06/2025 21:05;39;40.7;4.7;230.9;0.63;0;0;64.6
7595;07/06/2025 21:10;0;0;4.7;232.6;0;0;0;67.7
7596;07/06/2025 21:20;0;0;4.7;230.3;0;0;0;64.1
7597;08/06/2025 21:20;0;0;4.7;230.3;0;0;0;64.1
7598;09/06/2025 8:00;39;40.67;0;230.3;0.67;0;0;60.7
7599;08/06/2025 8:05;39;40.67;0.01;230.1;0.67;0;0;60.7
7600;08/06/2025 8:10;39;40.6;0.01;229.6;0.67;0;0;60.6
7601;08/06/2025 8:15;39;40.67;0.01;229.2;0.67;0;0;60.7
7602;08/06/2025 8:20;39;40.67;0.02;231.1;0.67;0;0;60.7
7603;08/06/2025 8:25;39;40.67;0.02;231.3;0.67;0;0;60.7
7604;08/06/2025 8:30;39;40.6;0.02;232.2;0.67;0;0;60.6
7605;08/06/2025 8:35;39;40.67;0.03;230.9;0.67;0;0;60.7
7606;08/06/2025 8:40;39;40.6;0.03;231.3;0.67;0;0;60.6
7607;08/06/2025 8:45;39;40.67;0.03;230.5;0.67;0;0;60.7
7608;08/06/2025 8:50;39;40.6;0.04;228.6;0.67;0;0;60.6
7609;08/06/2025 8:55;46;48.56;0.04;230.5;0.8;0;0;60.7
7610;08/06/2025 9:00;48;50.99;0.04;234.1;0.84;0;0;60.7
7611;08/06/2025 9:05;59;62.6;0.05;231.6;0.94;0;0;66.6
7612;08/06/2025 9:10;64;67.57;0.05;232.2;1.03;0;0;65.6
7613;08/06/2025 9:15;70;74.37;0.06;233.5;1.12;0;0;66.4
7614;08/06/2025 9:20;73;77.92;0.07;232;1.17;0;0;66.6
7615;08/06/2025 9:25;66;70.19;0.07;231.6;1.07;0;0;65.6
7616;08/06/2025 9:30;64;67.36;0.08;230.7;1.03;0;0;65.4
7617;08/06/2025 9:35;64;67.73;0.08;232.6;1.02;0;0;66.4
